,BCT_CODBUR,CTR_MATFIS,CTR_CATEGO_X,FJU_CODFJU,CTR_CESSAT,ACT_CODACT,CTR_RATISS,EXE_EXERCI
19923,235,2683,0,22,0,4101,0,2017
19924,92,1096,0,22,0,6401,0,2014
19925,122,1298,1,99,0,2404,0,2016
19926,14,11286,0,22,0,2201,0,2013
19927,134,14069,1,99,0,5703,0,2015
19928,52,4385,1,99,0,4809,0,2013
19929,413,10423,0,22,0,5652,0,2015
19930,44,14861,0,23,0,4217,0,2013
19931,113,10527,1,99,0,4552,0,2014
19932,134,687,0,22,0,4101,0,2014
19933,74,396,1,99,0,2601,0,2016
19934,14,7381,0,21,0,4101,0,2013
19935,414,13655,1,99,0,4224,0,2016
19936,402,7952,0,22,0,3502,0,2016
19937,500,11113,0,22,0,5401,0,2016
19938,414,30,1,99,0,2602,0,2014
19939,85,9262,0,22,0,4203,0,2015
19940,253,367,2,99,0,6208,0,2016
19941,413,11369,0,22,0,4822,0,2014
19942,92,14420,2,99,0,6306,0,2013
19943,124,12205,1,99,0,5333,0,2017
19944,103,14563,1,99,0,4204,0,2016
19945,253,4829,2,99,0,6308,0,2013
19946,500,9783,0,21,0,5321,0,2013
19947,500,13775,0,21,0,5712,0,2017
19948,35,10099,1,99,0,4204,0,2014
19949,222,12586,2,99,0,6101,0,2013
19950,238,12755,1,99,0,4226,0,2016
19951,217,634,2,99,0,6412,0,2017
19952,193,10441,2,99,0,6306,0,2015
19953,172,11280,0,22,0,4308,0,2015
19954,177,1806,0,22,0,4804,0,2016
19955,196,10573,1,99,1,5324,0,2016
19956,700,2806,0,22,0,3304,0,2014
19957,246,9898,2,99,0,6307,0,2015
19958,192,5950,1,99,0,4401,0,2016
19959,141,6980,0,22,0,4203,0,2014
19960,35,7970,2,99,0,6306,0,2013
19961,31,10831,1,99,0,2601,0,2016
19962,62,6993,0,22,0,4204,0,2016
19963,137,11449,1,99,0,4214,0,2016
19964,53,10418,2,99,0,6306,0,2018
19965,404,11385,2,99,0,6270,0,2014
19966,69,9868,1,99,0,4999,0,2013
19967,500,11916,0,21,0,5203,0,2015
19968,14,11698,2,99,0,6311,0,2013
19969,601,14309,2,99,0,6311,0,2014
19970,249,6851,0,22,0,5501,0,2017
19971,34,1610,1,99,0,4223,0,2013
19972,500,6103,0,21,0,5306,0,2013
19973,154,6311,0,22,0,6416,0,2014
19974,197,6691,0,22,0,3904,0,2017
19975,238,6010,1,99,0,2601,0,2013
19976,141,9607,2,99,0,6260,0,2016
19977,407,11452,0,22,0,4708,0,2017
19978,137,3100,2,99,0,6260,0,2013
19979,15,6723,0,22,0,4806,0,2014
19980,404,14144,2,99,0,6302,0,2014
19981,182,8664,1,99,0,4221,0,2016
19982,69,10088,0,22,2,3603,0,2016
19983,198,4613,2,99,0,6271,0,2013
19984,114,7122,0,22,0,5402,0,2013
19985,211,1451,1,99,0,4101,0,2014
19986,248,14557,1,99,1,4703,0,2016
19987,404,1714,0,21,1,5756,0,2013
19988,45,2602,1,99,0,3999,0,2014
19989,402,10497,0,22,0,4802,0,2015
19990,181,332,1,99,0,4221,0,2013
19991,246,13337,0,22,0,6105,0,2014
19992,233,11073,1,99,0,4101,0,2013
19993,247,1412,0,22,0,4204,0,2014
19994,248,1781,0,22,0,4417,0,2015
19995,32,4811,1,99,1,3915,0,2016
19996,700,10484,0,22,0,4101,0,2013
19997,217,4055,1,99,0,4101,0,2013
19998,137,11488,2,99,0,6306,0,2013
19999,177,15054,0,22,0,5703,0,2017
20000,161,13064,1,99,0,4203,0,2013
20001,404,8984,2,99,0,6280,0,2013
20002,273,9960,0,22,0,2404,0,2013
20003,52,8155,0,22,0,5207,0,2013
20004,252,14838,0,22,0,4413,0,2014
20005,33,11851,1,99,1,4401,0,2013
20006,197,12179,2,99,0,6273,0,2015
20007,15,11640,0,21,0,2920,0,2015
20008,35,6008,2,99,0,6306,0,2013
20009,410,11252,0,22,0,3912,0,2015
20010,113,8474,2,99,0,6276,0,2014
20011,46,7004,0,22,0,6105,0,2013
20012,151,15169,1,99,0,4707,0,2018
20013,197,5042,2,99,0,6272,0,2013
20014,246,5161,2,99,0,6306,0,2016
20015,111,8374,1,99,0,4204,0,2014
20016,252,4199,0,21,0,4404,0,2014
20017,291,189,1,99,0,4512,0,2013
20018,247,1547,0,22,0,4204,0,2014
20019,161,5067,2,99,0,6307,0,2015
20020,198,13450,2,99,0,6307,0,2016
20021,238,10056,0,22,0,5404,0,2015
20022,408,11575,0,22,0,4204,0,2016
20023,273,15207,0,23,1,4101,0,2014
20024,197,10092,0,22,0,4204,0,2016
20025,273,7877,0,22,0,4204,0,2015
20026,193,10561,2,99,0,6306,0,2013
20027,413,3045,0,22,0,5501,0,2014
20028,262,1800,1,99,0,4206,0,2015
20029,137,5469,0,23,0,4822,0,2015
20030,122,12003,1,99,0,2602,0,2013
20031,402,10511,0,22,0,3601,0,2013
20032,198,2975,0,22,0,5804,0,2016
20033,52,13983,1,99,0,4403,0,2015
20034,700,6741,0,22,0,3301,0,2016
20035,113,14507,1,99,0,4221,0,2017
20036,12,13433,2,99,0,6306,0,2015
20037,181,6294,2,99,0,6302,0,2015
20038,500,13860,0,21,0,5610,0,2014
20039,302,13473,1,99,0,4409,0,2016
20040,500,3398,0,22,0,3101,2,2013
20041,404,468,0,22,0,4504,0,2013
20042,175,12298,0,22,0,4101,0,2014
20043,61,5294,0,22,0,3603,0,2017
20044,45,5259,2,99,0,6272,0,2015
20045,37,4152,0,22,0,5703,0,2013
20046,601,2823,0,22,0,5703,0,2016
20047,241,13928,1,99,0,4751,0,2013
20048,153,4966,2,99,0,6306,0,2014
20049,75,14048,1,99,0,2999,0,2018
20050,197,2190,1,99,0,4707,0,2015
20051,181,7230,0,22,0,4221,0,2016
20052,197,11386,0,22,0,4204,0,2015
20053,35,11844,1,99,1,4101,0,2016
20054,67,10164,0,22,0,5904,0,2016
20055,700,13694,0,22,0,5907,0,2014
20056,35,590,2,99,0,6311,0,2016
20057,14,3987,0,22,0,4413,0,2013
20058,193,7349,0,23,0,4119,0,2015
20059,700,1139,0,21,0,3999,0,2013
20060,173,13123,1,99,0,4212,0,2016
20061,15,7733,2,99,0,6404,0,2014
20062,198,2116,0,21,0,5505,0,2015
20063,173,2838,0,22,0,4309,0,2013
20064,244,4247,0,22,0,4413,0,2014
20065,222,1381,0,22,0,4204,0,2014
20066,101,15478,0,22,0,4105,0,2018
20067,404,3102,0,23,0,4601,0,2013
20068,248,6031,0,22,0,4207,0,2014
20069,410,675,0,22,0,2903,0,2016
20070,500,6896,0,22,1,3910,0,2016
20071,122,5247,1,99,0,4204,0,2013
20072,175,2302,1,99,0,3909,0,2014
20073,173,8352,1,99,1,4221,0,2014
20074,75,14287,1,99,0,4204,0,2013
20075,52,15340,1,99,0,4822,0,2013
20076,197,7967,0,22,0,2502,0,2014
20077,161,816,1,99,0,4401,0,2013
20078,61,13130,0,22,0,5909,0,2016
20079,45,258,1,99,0,5703,0,2015
20080,14,3093,0,21,0,4405,0,2013
20081,246,3851,2,99,0,6276,0,2014
20082,137,14498,2,99,0,6102,0,2015
20083,173,5149,1,99,0,4219,0,2013
20084,197,6684,0,22,0,4204,0,2015
20085,35,12594,0,22,0,5702,0,2013
20086,246,7234,0,22,0,2702,0,2016
20087,401,14383,0,22,0,6105,0,2015
20088,137,8156,1,99,0,2404,0,2016
20089,248,14557,1,99,1,4703,0,2014
20090,42,5337,0,22,0,3912,0,2015
20091,402,5980,0,22,0,3601,0,2013
20092,304,2923,1,99,0,4605,0,2013
20093,47,13527,1,99,0,4550,0,2015
20094,92,10336,2,99,0,6408,0,2013
20095,41,262,0,22,0,3602,2,2013
20096,43,14576,0,22,0,5321,0,2014
20097,500,4086,0,21,0,3601,0,2014
20098,198,12202,0,21,0,3801,0,2015
20099,111,3747,1,99,0,5333,0,2016
20100,93,14843,1,99,0,4204,0,2014
20101,16,13729,2,99,0,6208,0,2013
20102,500,64,0,21,0,6105,0,2014
20103,195,8396,0,22,0,5406,0,2013
20104,47,7668,0,22,0,5401,0,2014
20105,75,5459,1,99,0,4204,0,2017
20106,201,4509,2,99,0,6278,0,2015
20107,21,8828,0,22,0,3912,0,2016
20108,246,15559,2,99,0,6307,0,2015
20109,101,13779,1,99,0,4203,0,2013
20110,252,4198,1,99,0,4316,0,2015
20111,19,5339,1,99,0,4207,0,2014
20112,52,2723,2,99,0,6274,0,2016
20113,244,1190,0,22,0,5309,0,2014
20114,601,7159,0,22,0,5557,0,2016
20115,246,7344,0,21,0,5314,0,2014
20116,500,12719,0,22,0,2601,0,2015
20117,193,2121,2,99,0,6260,0,2013
20118,177,6643,1,99,0,4409,0,2016
20119,197,8756,0,21,0,3601,0,2014
20120,85,1155,0,22,0,4204,0,2016
20121,172,3363,0,22,0,6105,0,2013
20122,47,879,0,23,0,6311,0,2013
20123,136,584,1,99,0,2701,0,2015
20124,253,8139,2,99,0,6271,0,2013
20125,403,5891,0,22,0,4410,0,2014
20126,500,2363,0,21,0,5604,0,2016
20127,248,1095,0,22,0,2704,0,2014
20128,153,6876,1,99,0,3207,0,2018
20129,231,14339,1,99,1,4999,0,2014
20130,242,5435,1,99,0,4101,0,2013
20131,151,5752,2,99,0,6270,0,2016
20132,408,14400,0,22,0,6312,0,2013
20133,197,8477,0,22,0,4221,0,2014
20134,172,9984,0,23,0,4206,0,2013
20135,9,9477,0,23,0,4217,0,2016
20136,74,10652,2,99,0,6276,0,2013
20137,500,9800,0,21,0,5999,0,2015
20138,156,6762,1,99,0,4204,0,2013
20139,196,7903,1,99,1,3502,0,2016
20140,69,13156,0,22,0,4101,0,2014
20141,500,12556,0,22,0,2203,0,2014
20142,226,5346,0,22,0,4204,0,2016
20143,242,1537,0,22,0,5205,0,2013
20144,242,8005,0,22,0,5604,0,2014
20145,238,10764,1,99,0,4204,0,2017
20146,34,9856,1,99,0,4104,0,2015
20147,181,11498,0,22,0,4221,0,2018
20148,256,8413,1,99,0,4223,0,2013
20149,65,9194,0,22,0,3912,0,2015
20150,242,1936,0,23,0,5404,0,2014
20151,273,5498,0,22,0,4211,0,2016
20152,239,4985,0,22,0,5651,0,2013
20153,406,14800,2,99,0,6275,0,2016
20154,137,4246,1,99,0,4401,0,2015
20155,273,2904,0,22,0,3301,0,2013
20156,9,13703,0,22,0,4809,0,2014
20157,246,7174,0,22,0,3702,0,2017
20158,122,660,1,99,0,4221,0,2015
20159,15,9675,0,22,0,3405,0,2015
20160,404,12988,0,22,0,4401,0,2014
20161,222,2252,1,99,0,4809,0,2013
20162,22,10214,2,99,0,6260,0,2017
20163,61,15137,0,22,0,5403,0,2016
20164,291,2453,0,22,0,5802,0,2014
20165,122,12323,2,99,0,6306,0,2014
20166,254,6120,0,21,0,5708,0,2017
20167,262,1800,1,99,0,4206,0,2014
20168,19,12718,0,22,0,5805,0,2013
20169,403,12649,0,23,0,3912,0,2015
20170,43,7425,0,21,0,5316,0,2017
20171,201,152,0,22,0,3603,0,2015
20172,244,12736,0,22,0,4204,0,2013
20173,700,7852,0,21,0,4405,0,2016
20174,291,6559,0,22,0,5703,0,2015
20175,122,779,1,99,0,4205,0,2016
20176,233,2738,2,99,0,6307,0,2014
20177,226,15396,1,99,0,4552,0,2016
20178,32,11063,0,22,1,2702,0,2014
20179,198,1438,0,23,0,4204,0,2015
20180,198,4042,1,99,0,2904,0,2013
20181,63,9395,0,22,0,3910,0,2014
20182,124,15272,0,22,0,5207,0,2016
20183,45,13360,1,99,0,4401,0,2015
20184,113,13231,0,22,0,3802,0,2014
20185,198,15038,0,22,0,4204,0,2015
20186,252,7592,2,99,0,6306,0,2017
20187,113,15317,1,99,0,4302,0,2015
20188,113,7498,1,99,0,4204,0,2017
20189,700,14439,0,22,0,2201,0,2016
20190,103,15239,0,22,0,2920,0,2015
20191,34,12413,0,21,1,5703,0,2014
20192,401,8349,2,99,0,6306,0,2014
20193,137,8816,2,99,0,6307,0,2014
20194,303,2699,2,99,0,6260,0,2016
20195,102,12596,1,99,0,4103,0,2013
20196,413,12621,1,99,0,5103,0,2014
20197,122,10222,2,99,0,6308,0,2013
20198,45,12512,0,22,0,3910,0,2014
20199,47,15028,2,99,0,6283,0,2013
20200,195,160,0,22,0,4605,0,2016
20201,246,7878,0,22,0,3402,0,2013
20202,76,6585,1,99,0,4204,0,2015
20203,172,6139,2,99,0,6270,0,2016
20204,700,6397,0,22,0,3502,0,2014
20205,137,10322,0,22,0,4405,0,2016
20206,46,10532,0,23,0,4204,0,2016
20207,253,11999,1,99,0,2602,0,2013
20208,258,462,1,99,0,5501,0,2015
20209,195,7917,0,22,0,5406,0,2018
20210,700,6759,0,22,0,3704,0,2014
20211,35,8274,2,99,0,6282,0,2013
20212,221,14235,0,23,0,4101,0,2013
20213,154,530,2,99,0,6104,0,2013
20214,196,3558,0,22,0,4204,0,2013
20215,21,15220,0,21,0,5703,0,2016
20216,76,11208,2,99,0,6214,0,2017
20217,404,6783,0,20,0,4509,0,2015
20218,112,13160,0,22,0,5103,0,2014
20219,124,6796,2,99,1,6214,0,2014
20220,43,6369,0,21,0,5601,0,2017
20221,196,14821,0,22,0,4207,0,2016
20222,16,12570,0,22,0,2602,0,2014
20223,195,7917,0,22,0,5406,0,2016
20224,195,8962,0,22,0,3303,0,2013
20225,251,6440,1,99,0,3601,0,2014
20226,172,1476,0,22,0,4413,0,2014
20227,411,5823,1,99,0,4999,0,2013
20228,134,12427,1,99,0,4204,0,2013
20229,700,12284,0,21,0,5610,0,2014
20230,161,702,1,99,0,4221,0,2013
20231,19,13630,1,99,0,6102,0,2014
20232,9,557,1,99,0,5703,0,2014
20233,101,5611,1,99,0,2602,0,2018
20234,92,10491,1,99,0,4204,0,2013
20235,301,9093,1,99,0,1017,0,2014
20236,151,359,2,99,0,6302,0,2014
20237,601,10895,2,99,0,6301,0,2014
20238,401,2371,2,99,0,6306,0,2014
20239,73,8974,1,99,0,2601,0,2014
20240,212,2861,1,99,0,4204,0,2014
20241,401,10941,0,22,0,2702,0,2014
20242,13,13022,2,99,0,6105,0,2015
20243,500,13720,0,21,0,3999,0,2016
20244,215,9653,0,23,0,5504,0,2013
20245,76,14019,1,99,0,4204,0,2016
20246,700,1549,0,22,0,3702,0,2017
20247,235,7078,1,99,0,4707,0,2016
20248,101,5949,2,99,0,6306,0,2014
20249,113,10249,0,22,0,5102,0,2013
20250,222,10856,1,99,0,4409,0,2013
20251,301,3806,0,22,0,4822,0,2016
20252,69,9084,0,22,0,4999,2,2016
20253,242,13308,1,99,0,5703,0,2017
20254,22,14895,2,99,0,6260,0,2015
20255,500,6401,0,22,0,5206,0,2015
20256,172,519,2,99,0,6307,0,2015
20257,254,1512,0,22,0,5756,0,2017
20258,52,343,1,99,0,2404,0,2016
20259,238,11299,1,99,1,3203,0,2014
20260,172,2698,2,99,0,6307,0,2015
20261,182,11964,1,99,0,4204,0,2013
20262,251,628,1,99,0,4204,0,2017
20263,221,9235,1,99,0,4101,0,2014
20264,251,840,0,22,0,2601,0,2013
20265,154,10434,2,99,0,6412,0,2013
20266,401,9801,0,22,0,6105,0,2016
20267,62,8858,2,99,0,6274,0,2015
20268,291,7964,1,99,0,4302,0,2014
20269,47,5382,0,23,0,6312,0,2014
20270,406,10555,2,99,0,6280,0,2013
20271,181,11090,1,99,0,5309,0,2013
20272,246,2814,2,99,0,6306,0,2013
20273,35,4467,2,99,0,6303,0,2014
20274,242,2461,0,22,0,3912,0,2015
20275,221,1625,1,99,0,4101,0,2015
20276,247,1627,0,21,0,5651,0,2013
20277,201,14990,0,22,0,4409,0,2013
20278,43,13554,0,22,0,4302,0,2014
20279,134,11146,1,99,0,4203,0,2015
20280,196,7903,1,99,1,3502,0,2013
20281,193,14561,2,99,0,6277,0,2014
20282,154,8893,2,99,0,6307,0,2014
20283,71,12071,1,99,0,4410,0,2015
20284,181,11556,1,99,0,4203,0,2015
20285,248,1113,1,99,1,4606,0,2013
20286,153,4758,1,99,1,3601,0,2014
20287,137,803,2,99,0,6410,0,2013
20288,151,2506,0,22,0,5303,0,2015
20289,248,7992,0,22,0,3502,0,2013
20290,52,14972,2,99,0,6302,0,2015
20291,73,7090,2,99,0,6409,0,2018
20292,153,12780,0,22,0,3601,0,2015
20293,700,1372,0,22,0,3501,0,2016
20294,111,5438,0,22,0,4405,0,2016
20295,15,14,0,22,0,5333,0,2013
20296,413,5367,1,99,0,5714,0,2014
20297,175,12812,0,22,0,4101,0,2015
20298,201,11814,1,99,0,3301,0,2015
20299,33,168,1,99,0,4410,0,2013
20300,69,4469,0,22,0,3303,0,2014
20301,409,15248,2,99,0,6218,0,2015
20302,196,9846,1,99,0,5612,0,2015
20303,401,14683,0,22,0,4512,0,2013
20304,249,15602,0,22,0,3904,0,2013
20305,172,8120,0,22,0,4804,0,2014
20306,404,13742,2,99,0,6301,0,2013
20307,500,62,0,21,0,5753,0,2015
20308,43,4444,1,99,0,4550,0,2014
20309,412,9434,0,22,0,6310,0,2016
20310,222,7676,2,99,0,6105,0,2014
20311,134,1208,0,21,0,5651,0,2013
20312,232,13858,1,99,0,2203,0,2016
20313,500,3754,0,11,0,4201,0,2016
20314,15,1174,2,99,0,6306,0,2015
20315,409,14970,0,22,0,4204,0,2014
20316,69,3509,2,99,1,6312,0,2014
20317,500,13758,0,22,0,3601,0,2013
20318,412,7936,0,22,0,3912,0,2013
20319,61,1317,2,99,0,6271,2,2013
20320,132,10118,2,99,0,6410,0,2014
20321,402,896,0,22,0,4401,0,2014
20322,151,498,1,99,1,4407,0,2015
20323,500,5840,0,21,0,4204,0,2013
20324,172,1684,2,99,0,6101,0,2013
20325,412,7981,0,21,0,3207,0,2015
20326,234,6481,0,22,0,4217,0,2014
20327,221,1089,1,99,0,4411,0,2013
20328,53,11956,1,99,0,2701,0,2018
20329,153,14414,0,22,0,2702,0,2015
20330,101,3622,0,22,0,5714,0,2014
20331,233,6367,1,99,0,3601,0,2016
20332,13,8184,2,99,0,6104,0,2013
20333,211,5286,0,22,0,4216,0,2014
20334,197,7142,2,99,0,6275,0,2014
20335,62,9421,0,23,0,3207,0,2013
20336,105,7915,1,99,0,2502,0,2014
20337,113,13582,2,99,0,6306,0,2015
20338,251,3811,0,22,0,5712,0,2016
20339,500,6526,0,21,0,5812,0,2013
20340,172,3787,0,23,0,4804,0,2016
20341,197,10781,1,99,0,1014,0,2016
20342,232,11172,1,99,0,4204,0,2013
20343,61,10427,0,22,0,4999,0,2014
20344,102,6427,1,99,0,4221,0,2013
20345,236,8195,0,22,0,3207,0,2017
20346,19,7722,2,99,0,6276,0,2014
20347,273,8509,1,99,0,4204,0,2013
20348,251,11318,1,99,0,4101,0,2014
20349,500,123,0,21,0,5651,0,2014
20350,113,13231,0,22,0,3802,0,2015
20351,49,4137,0,21,0,4418,0,2014
20352,101,9643,1,99,0,4221,0,2014
20353,172,9997,2,99,0,6261,0,2016
20354,248,14673,1,99,1,2201,0,2013
20355,193,13794,2,99,0,6306,0,2016
20356,411,13692,1,99,0,4401,0,2013
20357,223,2960,0,22,0,3601,0,2013
20358,134,1944,1,99,1,3601,0,2017
20359,411,6944,0,22,0,4204,0,2014
20360,31,13021,1,99,0,2601,0,2017
20361,49,8373,0,22,0,5403,0,2016
20362,238,5255,1,99,0,5401,0,2015
20363,68,7387,0,22,0,3211,0,2014
20364,43,8773,0,22,0,5708,0,2016
20365,242,9385,0,23,0,5808,0,2013
20366,500,15008,0,22,0,3910,0,2014
20367,232,9928,1,99,0,5404,0,2013
20368,137,14600,2,99,0,6308,0,2016
20369,211,4375,0,22,0,5403,0,2015
20370,113,7628,0,22,1,4207,0,2013
20371,46,7157,1,99,0,5714,0,2015
20372,181,13992,0,22,0,5322,0,2014
20373,19,7722,2,99,0,6276,0,2015
20374,14,14848,0,22,0,6310,0,2013
20375,233,5038,1,99,0,4101,0,2013
20376,33,2158,1,99,0,4401,0,2013
20377,401,13724,2,99,0,6306,0,2014
20378,68,7387,0,22,0,3211,0,2013
20379,113,12576,0,22,0,4407,0,2017
20380,15,3880,0,23,0,3912,0,2015
20381,69,4469,0,22,0,3303,0,2015
20382,15,12535,0,22,0,6312,0,2013
20383,404,13218,0,21,0,4409,0,2014
20384,201,13837,1,99,0,5503,0,2013
20385,52,5729,0,21,0,5321,0,2014
20386,244,4247,0,22,0,4413,0,2013
20387,47,11685,2,99,0,6102,0,2015
20388,172,10486,0,22,0,4414,0,2014
20389,247,15003,0,22,0,2404,0,2016
20390,500,1782,0,21,0,4201,0,2015
20391,412,3534,0,22,0,6999,0,2015
20392,32,7545,0,22,0,4221,0,2017
20393,253,14976,0,22,0,3919,0,2013
20394,14,13750,0,22,0,2502,0,2015
20395,152,11361,1,99,0,4101,0,2013
20396,101,9296,2,99,0,6306,0,2014
20397,181,6687,2,99,0,6306,0,2015
20398,52,14213,1,99,0,4221,0,2015
20399,251,628,1,99,0,4204,0,2014
20400,122,908,1,99,0,5703,0,2013
20401,41,4876,1,99,0,3912,0,2015
20402,52,13983,1,99,0,4403,0,2014
20403,196,2417,0,22,0,5501,0,2014
20404,113,3167,1,99,0,2202,0,2014
20405,101,5638,2,99,0,6412,0,2016
20406,35,5173,1,99,1,5309,0,2013
20407,172,3320,0,22,0,4221,0,2015
20408,63,9294,0,22,0,4219,0,2014
20409,64,9012,0,22,0,5612,0,2014
20410,122,9188,0,23,0,4204,0,2014
20411,197,4482,2,99,0,6287,0,2014
20412,156,1437,2,99,0,6311,0,2014
20413,193,14811,0,22,0,4212,0,2013
20414,251,12394,1,99,0,4221,0,2014
20415,153,4342,1,99,0,4221,0,2014
20416,74,12067,1,99,0,3205,0,2015
20417,247,7145,1,99,0,4308,0,2013
20418,124,13505,0,22,0,3405,0,2017
20419,700,10484,0,22,0,4101,0,2014
20420,248,5774,2,99,0,6285,0,2014
20421,252,12158,2,99,0,6307,0,2013
20422,232,9360,1,99,0,3203,0,2017
20423,116,8564,1,99,0,4204,0,2014
20424,233,1599,1,99,0,2406,0,2013
20425,182,13496,1,99,0,4221,0,2016
20426,255,14039,2,99,0,6208,0,2015
20427,181,2655,2,99,0,6301,0,2017
20428,93,10893,0,23,0,4101,0,2014
20429,172,1754,0,22,0,4804,0,2013
20430,253,8139,2,99,0,6271,0,2014
20431,193,8580,0,22,0,4101,0,2015
20432,52,13463,1,99,1,4417,0,2015
20433,161,5072,1,99,0,4221,0,2013
20434,21,5439,0,22,0,5201,0,2014
20435,177,656,1,99,0,4204,0,2013
20436,255,5887,2,99,1,6272,0,2013
20437,404,1595,0,22,0,6312,0,2016
20438,244,11616,0,23,0,4999,0,2015
20439,122,5644,1,99,0,4204,0,2016
20440,74,419,2,99,0,6277,0,2015
20441,122,4340,1,99,0,4221,0,2014
20442,103,14681,0,21,0,7200,0,2016
20443,700,3999,0,21,0,4204,0,2013
20444,194,6832,0,21,0,5202,0,2013
20445,700,1363,0,20,0,6217,0,2016
20446,700,7761,0,22,0,5651,0,2015
20447,700,5957,0,22,0,2702,0,2013
20448,93,8742,1,99,0,5714,0,2014
20449,243,14026,1,99,0,5701,0,2013
20450,35,1467,0,22,0,4217,0,2015
20451,253,11196,0,22,0,4203,0,2014
20452,16,14294,0,22,0,4101,0,2013
20453,172,10309,0,22,0,2401,0,2015
20454,401,3981,1,99,0,4409,0,2014
20455,500,4887,0,23,0,3502,0,2015
20456,211,3677,1,99,0,4204,0,2013
20457,35,14767,0,21,0,4999,0,2016
20458,122,9402,1,99,0,4221,0,2014
20459,103,15239,0,22,0,2920,0,2018
20460,16,2377,0,22,0,4401,0,2013
20461,172,2345,2,99,0,6270,0,2014
20462,195,8222,1,99,0,4204,0,2015
20463,69,8722,1,99,0,4221,0,2017
20464,161,14594,1,99,0,3101,0,2017
20465,172,12207,0,22,0,2502,0,2016
20466,172,11280,0,22,0,4308,0,2018
20467,55,5574,2,99,0,6308,0,2017
20468,217,6012,1,99,0,5102,0,2016
20469,241,14928,0,22,0,3910,0,2016
20470,255,1531,0,22,0,3601,0,2014
20471,19,11309,0,21,0,5316,0,2013
20472,62,13680,1,99,0,5404,2,2014
20473,153,6265,1,99,0,4204,0,2017
20474,175,7370,0,22,0,4212,0,2015
20475,406,11548,1,99,0,4417,0,2015
20476,700,2019,0,21,0,6410,0,2014
20477,408,1066,1,99,0,3301,0,2014
20478,193,1753,0,22,0,4101,0,2013
20479,246,167,0,22,0,2603,0,2015
20480,75,14845,2,99,0,6260,0,2013
20481,401,9100,1,99,0,4403,0,2013
20482,64,14302,1,99,0,4101,0,2015
20483,33,4113,0,22,0,4401,0,2016
20484,43,6765,0,22,0,4212,0,2013
20485,63,6995,1,99,0,4607,0,2016
20486,21,1736,1,99,0,5651,0,2013
20487,64,3674,0,22,0,3301,0,2013
20488,41,12169,0,22,0,3405,0,2014
20489,408,4493,0,22,0,3506,0,2014
20490,412,6391,2,99,0,6279,0,2014
20491,411,445,0,21,0,4413,0,2013
20492,122,14513,2,99,0,6412,0,2013
20493,211,10569,0,22,0,5404,0,2013
20494,93,11611,1,99,0,4204,0,2016
20495,156,404,0,21,0,4412,0,2017
20496,248,15014,0,23,0,4221,0,2014
20497,136,2419,1,99,0,4204,0,2013
20498,113,8307,1,99,0,4214,0,2013
20499,246,10089,0,23,0,4208,0,2013
20500,237,5629,0,22,0,5204,0,2016
20501,63,7464,1,99,0,4102,0,2014
20502,134,6222,0,22,0,4209,0,2015
20503,411,8294,2,99,0,6307,0,2014
20504,255,3696,1,99,0,4403,0,2017
20505,69,6838,0,22,0,5206,0,2013
20506,197,7152,0,22,0,6209,0,2015
20507,234,6860,2,99,0,6270,0,2013
20508,234,1612,1,99,0,4409,0,2015
20509,122,11332,0,22,0,4302,0,2013
20510,403,12279,2,99,1,6312,0,2013
20511,152,13297,2,99,0,6214,0,2013
20512,46,4562,2,99,0,6311,0,2013
20513,64,2075,2,99,0,6271,0,2016
20514,248,14577,0,22,0,4405,0,2016
20515,61,11265,0,22,0,4204,0,2015
20516,500,10673,0,21,0,5809,0,2013
20517,234,13073,0,22,0,4209,0,2016
20518,403,78,1,99,0,4410,0,2015
20519,52,1246,2,99,0,6214,0,2016
20520,414,8786,2,99,0,6306,0,2014
20521,65,1739,0,22,0,3910,0,2013
20522,137,2475,1,99,0,2404,0,2014
20523,193,12485,0,22,0,3303,0,2014
20524,216,2615,0,22,0,4821,0,2013
20525,700,2188,0,22,0,4204,0,2014
20526,9,5864,0,21,0,2203,0,2013
20527,244,8628,0,22,0,6211,0,2014
20528,246,6790,1,99,0,4999,0,2013
20529,402,1732,0,22,0,3910,0,2013
20530,132,7617,1,99,0,5333,0,2018
20531,136,6224,2,99,0,6271,0,2014
20532,193,9888,2,99,0,6102,0,2014
20533,252,322,1,99,0,4401,0,2013
20534,500,8534,0,21,0,5208,0,2015
20535,301,13747,0,22,0,4101,0,2014
20536,62,1469,0,23,0,6312,0,2013
20537,51,3739,2,99,0,6412,0,2016
20538,122,15268,0,22,0,2701,0,2013
20539,409,12222,1,99,1,4203,0,2014
20540,15,1587,0,22,0,6418,0,2013
20541,197,14690,0,22,0,2603,0,2014
20542,500,5242,0,13,0,4208,0,2014
20543,401,13724,2,99,0,6306,0,2015
20544,248,6953,0,22,0,4221,0,2015
20545,255,12090,2,99,1,6283,0,2014
20546,43,14576,0,22,0,5321,0,2015
20547,137,5205,1,99,0,4221,0,2014
20548,62,2783,0,22,0,3998,0,2014
20549,257,3366,0,22,0,2913,0,2016
20550,21,4752,0,22,0,5208,0,2015
20551,234,2539,2,99,0,6307,0,2017
20552,247,113,0,22,0,5501,0,2013
20553,242,10883,0,22,0,5904,0,2013
20554,43,14259,0,22,0,3501,0,2014
20555,196,11195,0,22,0,4804,0,2016
20556,404,7782,2,99,0,6301,0,2014
