,SND_MNTPRD_I,SND_MNTTVA_I,SND_MNTDRC_I,SND_MNTTAX_I,SND_MNTPAY_I,SND_MNTAIR_I
20235,4808047.0,865448.0,0.0,25963.0,891411.0,0.0
20243,22060869460.0,2570862210.0,93780.0,703559376.0,3274515366.0,11897333.0
20246,1989913369.0,297595611.0,0.0,90479346.0,388074957.0,285922514.0
20249,669756711.0,80370805.0,0.0,2411124.0,82781929.0,0.0
20251,74740233.0,4488580.0,0.0,206184.0,4694764.0,0.0
20255,712930906.0,126797182.0,5384.0,11106712.0,137909278.0,1315554.0
20257,18667976.0,3856090.0,160.0,2956256.0,6812506.0,0.0
20274,806433667.0,184126125.0,0.0,228507722.0,412633847.0,121906746.0
20276,1294309996.0,244624579.0,0.0,73995687.0,318620266.0,0.0
20288,2827406001.0,562660885.0,0.0,362061205.0,924722090.0,6204864.0
20293,157120045.0,9568932.0,0.0,1715969.0,11284901.0,0.0
20300,86610447.0,22815858.0,0.0,18062453.0,40878311.0,16505885.0
20307,1228856215.0,224572256.0,0.0,26311583.0,250883839.0,23984448.0
20311,1533447858.0,286782943.0,0.0,87217896.0,374000839.0,0.0
20312,324297058.0,63185720.0,0.0,29553192.0,92738912.0,2713871.0
20318,21920906.0,5014776.0,0.0,4575476.0,9590252.0,826606.0
20323,962651548.0,173289595.0,0.0,8350099.0,181639694.0,0.0
20325,169892896.0,33887279.0,16670868.0,3314487.0,53872634.0,75247188.0
20335,126853265.0,31695331.0,12566477.0,2859828.0,47121636.0,41633643.0
20338,18709648.0,0.0,0.0,40000.0,40000.0,0.0
20339,1827114024.0,224434252.0,0.0,71240269.0,295674521.0,0.0
20345,5817129570.0,1088009182.0,697120.0,266653813.0,1355360115.0,6352233148.0
20349,22564264372.0,4183662130.0,0.0,1216770999.0,5400433129.0,0.0
20361,121481600.0,24056625.0,0.0,13253008.0,37309633.0,0.0
20363,130403826.0,38400106.0,0.0,42673560.0,81073666.0,487201636.0
20364,47790719.0,8641694.0,0.0,484510.0,9126204.0,0.0
20369,162015000.0,29365200.0,0.0,2039706.0,31404906.0,0.0
20372,4974438.0,0.0,0.0,10000.0,10000.0,0.0
20381,167907204.0,33606333.0,0.0,17400617.0,51006950.0,33184210.0
20390,2150809469.0,0.0,0.0,40000.0,40000.0,0.0
20393,7229148775.0,0.0,0.0,42638112.0,42638112.0,0.0
20401,60502745.0,14806252.0,0.0,22855935.0,37662187.0,2254217.0
20418,197416396.0,42917192.0,0.0,44081835.0,86999027.0,0.0
20422,680650197.0,122517027.0,0.0,3675501.0,126192528.0,0.0
20424,150500000.0,44359875.0,0.0,49385446.0,93745321.0,0.0
20444,932520091.0,128984416.0,0.0,10325129.0,139309545.0,8079294.0
20445,268904246.0,8128780.0,0.0,1655486.0,9784266.0,0.0
20446,4854306534.0,915773221.0,2160.0,267800414.0,1183575795.0,348196.0
20449,152325156.0,0.0,0.0,60000.0,60000.0,0.0
20451,1906562.0,583407.0,0.0,724454.0,1307861.0,0.0
20455,232765090.0,46168080.0,0.0,21189048.0,67357128.0,6469389.0
20465,40053791.0,2808821.0,0.0,223579.0,3032400.0,0.0
20471,2800099853.0,481466684.0,18250724.0,302046755.0,801764163.0,15954783.0
20474,438920412.0,33522800.0,0.0,4929245.0,38452045.0,0.0
20476,88826886.0,0.0,0.0,10000.0,10000.0,0.0
20477,1737137.0,208456.0,0.0,10000.0,218456.0,0.0
20487,103170367.0,14998234.0,0.0,1355294.0,16353528.0,769043.0
20488,3968335348.0,752861223.0,0.0,242593157.0,995454380.0,1178981146.0
20489,197001158.0,52573533.0,0.0,39354851.0,91928384.0,142849835.0
20493,31063817.0,0.0,0.0,90000.0,90000.0,0.0
20496,47856190.0,5742742.0,0.0,172282.0,5915024.0,0.0
20500,898682481.0,163547876.0,0.0,15127192.0,178675068.0,0.0
20516,6485286275.0,1178307675.0,0.0,74200112.0,1252507787.0,0.0
20523,161130442.0,45997867.0,0.0,46088889.0,92086756.0,129918383.0
20526,98739363.0,22277690.0,0.0,4769853.0,27047543.0,0.0
20534,2218987009.0,391101182.0,0.0,61542725.0,452643907.0,115384178.0
20541,248044629.0,60928807.0,24804462.0,70185612.0,155918881.0,11393146.0
20548,802277480.0,120273228.0,0.0,12753999.0,133027227.0,26217486.0
20549,314318253.0,65051202.0,0.0,50555513.0,115606715.0,559646267.0
20552,1118806034.0,218421753.0,134460.0,30133134.0,248689347.0,0.0
20553,1991060801.0,0.0,0.0,20000.0,20000.0,0.0
20554,337471693.0,51155198.0,25080.0,7178839.0,58359117.0,11302058.0
20564,700320019.0,140823192.0,0.0,39821801.0,180644993.0,0.0
20574,34215719307.0,6488233501.0,3060.0,2696862346.0,9185098907.0,4239161635.0
20582,28023731066.0,4010865016.0,0.0,1016525193.0,5027390209.0,14755593.0
20583,728632612.0,43717956.0,0.0,1311538.0,45029494.0,0.0
20585,13187767834.0,2395001712.0,0.0,193181432.0,2588183144.0,0.0
20586,1771838074.0,252948566.0,180.0,28858908.0,281807654.0,11429841.0
20588,1058724442.0,192476094.0,0.0,16679120.0,209155214.0,0.0
20592,8126452.0,1477388.0,0.0,128023.0,1605411.0,0.0
20599,34802755.0,6327139.0,0.0,548281.0,6875420.0,2675325.0
20605,301469088.0,97287530.0,0.0,226618957.0,323906487.0,0.0
20610,6128835717.0,971637795.0,0.0,290072183.0,1261709978.0,1049278993.0
20615,532869855.0,4596220.0,0.0,12112917.0,16709137.0,0.0
20616,25278725097.0,4032456134.0,1354143107.0,1218987148.0,6605586389.0,13705417.0
20623,65871909.0,11856943.0,0.0,355708.0,12212651.0,0.0
20626,278755184.0,0.0,0.0,50000.0,50000.0,6355399.0
20632,311435092.0,18735685.0,0.0,1413217.0,20148902.0,0.0
20633,576845852.0,109600709.0,0.0,3288020.0,112888729.0,0.0
20636,2197278934.0,395510204.0,0.0,11865304.0,407375508.0,0.0
20639,2754338349.0,586921305.0,5524931.0,156379058.0,748825294.0,304074995.0
20649,23851621.0,4331661.0,0.0,372119.0,4703780.0,0.0
20651,95875437.0,18068636.0,0.0,3943077.0,22011713.0,1481931.0
20657,1996977.0,359455.0,0.0,10783.0,370238.0,0.0
20664,94626548.0,22159080.0,0.0,8267328.0,30426408.0,6212454.0
20678,2532786327.0,601717740.0,169020.0,166711758.0,768598518.0,1028047681.0
20681,156281552.0,35534551.0,0.0,6557728.0,42092279.0,0.0
20682,9001648706.0,1595818058.0,10401368.0,202904227.0,1809123653.0,2007734715.0
20690,8921591622.0,1584616213.0,89352.0,164217083.0,1748922648.0,5912908.0
20695,80737462.0,4892690.0,0.0,978375.0,5871065.0,0.0
20696,671247520.0,162628643.0,0.0,240861070.0,403489713.0,6347211.0
20699,6050320941.0,794817116.0,102018809.0,337339189.0,1234175114.0,1821684.0
20700,450665550.0,85240207.0,0.0,26433181.0,111673388.0,553569525.0
20701,429636204.0,25778172.0,0.0,773345.0,26551517.0,0.0
20702,4661996.0,839159.0,0.0,25174.0,864333.0,0.0
20708,279499956.0,60947822.0,0.0,12574305.0,73522127.0,47613294.0
20717,4168282036.0,504519456.0,0.0,505157420.0,1009676876.0,272450601.0
20719,10031307190.0,1842803153.0,0.0,543062760.0,2385865913.0,11671810.0
20734,218425347.0,36896440.0,0.0,2799423.0,39695863.0,0.0
20736,187920805.0,37348678.0,0.0,6131428.0,43480106.0,0.0
20738,3500425.0,795471.0,0.0,59918.0,855389.0,0.0
20739,252497682.0,30594860.0,0.0,1670895.0,32265755.0,0.0
20741,16450057216.0,3103432409.0,0.0,903729943.0,4007162352.0,0.0
20743,1211503727.0,218467298.0,0.0,8834166.0,227301464.0,0.0
20751,220572846.0,44023918.0,21760224.0,4336596.0,70120738.0,134923540.0
20756,2528469505.0,456413482.0,720.0,21011846.0,477426048.0,0.0
20757,69699283.0,12671329.0,0.0,1098041.0,13769370.0,8346865.0
20762,192980426.0,36307857.0,0.0,10667008.0,46974865.0,334462.0
20763,5268488.0,1197263.0,0.0,90182.0,1287445.0,0.0
20767,157371386.0,28342316.0,0.0,966165.0,29308481.0,0.0
20768,2487391105.0,447762138.0,0.0,13642319.0,461404457.0,0.0
20777,2444865.0,459061.0,0.0,443168.0,902229.0,0.0
20780,1687197020.0,387561249.0,0.0,336796663.0,724357912.0,64009575.0
20782,11178800.0,2012184.0,0.0,60365.0,2072549.0,0.0
20790,270330131.0,48666280.0,0.0,1499242.0,50165522.0,0.0
20794,131527936.0,25095529.0,0.0,8881289.0,33976818.0,0.0
20803,105800312910.0,22639206530.0,20280881203.0,3629488224.0,46549575957.0,2232007.0
20810,348941251.0,39749589.0,0.0,1542551.0,41292140.0,0.0
20814,651723346.0,135510352.0,0.0,108627407.0,244137759.0,385276798.0
20815,2776814.0,678648.0,0.0,882300.0,1560948.0,237530.0
20819,2983099.0,677908.0,0.0,59678.0,737586.0,0.0
20821,370005.0,0.0,0.0,10000.0,10000.0,0.0
20834,4180461178.0,873148357.0,0.0,184071168.0,1057219525.0,1633080.0
20844,263872563.0,30475171.0,0.0,4243853.0,34719024.0,0.0
20849,48889.0,11087.0,0.0,22709.0,33796.0,8268.0
20856,341670093.0,76875770.0,0.0,2306272.0,79182042.0,42085212.0
20869,276987821.0,0.0,0.0,880000.0,880000.0,0.0
20871,41976693657.0,8432924.0,900.0,17429361.0,25863185.0,110986191.0
20876,485813700.0,89665280.0,29115.0,28995766.0,118690161.0,0.0
20877,621641196.0,118184168.0,0.0,39567658.0,157751826.0,245694644.0
20881,354133018.0,59589482.0,0.0,16323652.0,75913134.0,8467824.0
20882,279062320.0,60676758.0,0.0,4694632.0,65371390.0,27223398.0
20888,30800176.0,6440554.0,0.0,4118091.0,10558645.0,0.0
20889,17452536.0,3484119.0,0.0,3220529.0,6704648.0,241720.0
20890,1334682599.0,92472391.0,0.0,32756306.0,125228697.0,0.0
20893,39520432.0,7938002.0,0.0,4955123.0,12893125.0,0.0
20896,446731024.0,101215977.0,111769047.0,9300661.0,222285685.0,0.0
20897,546710040.0,91756893.0,0.0,11854403.0,103611296.0,0.0
20910,1409396721.0,277536731.0,270068.0,187290906.0,465097705.0,25238089.0
20913,18096456.0,884034.0,0.0,1011781.0,1895815.0,0.0
20919,5003264086.0,900587519.0,0.0,27017611.0,927605130.0,0.0
20927,8007518595.0,1513452119.0,0.0,457969000.0,1971421119.0,0.0
20933,2348330494.0,424694257.0,0.0,36682567.0,461376824.0,0.0
20945,2884874712.0,514689871.0,0.0,20440328.0,535130199.0,0.0
20948,42313270.0,0.0,0.0,50000.0,50000.0,0.0
20949,777378767.0,0.0,0.0,620000.0,620000.0,0.0
20954,7125070.0,1225712.0,0.0,141573.0,1367285.0,0.0
20961,20835084852.0,217480861.0,0.0,6986553.0,224467414.0,0.0
20969,851156519.0,207195873.0,0.0,96008856.0,303204729.0,637334898.0
20982,115010102.0,21380341.0,0.0,4550105.0,25930446.0,0.0
20986,287015245.0,0.0,0.0,60000.0,60000.0,0.0
21000,228217296.0,41484136.0,0.0,3527542.0,45011678.0,0.0
21013,57782111487.0,12158342081.0,0.0,16058895545.0,28217237626.0,1002719121.0
21016,13016193.0,0.0,0.0,120000.0,120000.0,0.0
21021,23223493.0,4222030.0,0.0,365861.0,4587891.0,0.0
21022,3600490806.0,731254740.0,295365458.0,75145946.0,1101766144.0,2771749658.0
21027,6398015423.0,1231030974.0,2967785.0,444137374.0,1678136133.0,610779443.0
21033,104228900.0,20977312.0,120.0,13330603.0,34308035.0,3604118.0
21040,2348115467.0,426722156.0,0.0,55427058.0,482149214.0,2685403.0
21044,2624253679.0,504323499.0,2400.0,198015275.0,702341174.0,1019032.0
21047,1642174508.0,324128299.0,42720.0,78001754.0,402172773.0,2217001.0
21059,959098420.0,272444083.0,0.0,269751579.0,542195662.0,201887333.0
21076,9264493.0,2105355.0,0.0,158583.0,2263938.0,1152843.0
21077,1868883132.0,290769771.0,0.0,21370185.0,312139956.0,0.0
21080,2132987068.0,404982515.0,0.0,118933359.0,523915874.0,62798327.0
21088,5077569357.0,955826944.0,0.0,104622190.0,1060449134.0,1619346.0
21093,299124351.0,66393346.0,1712267.0,29705824.0,97811437.0,27132250.0
21094,288255704.0,78304479.0,40339210.0,62172694.0,180816383.0,115045790.0
21096,870925100.0,158271864.0,0.0,13371839.0,171643703.0,278986376.0
21101,104355772.0,20148692.0,0.0,8443332.0,28592024.0,46148648.0
21106,1929594893.0,368996685.0,3833446.0,132655890.0,505486021.0,45481640.0
21112,1109365981.0,201682716.0,0.0,17476926.0,219159642.0,320030853.0
21122,205621902.0,30884916.0,0.0,23536871.0,54421787.0,0.0
21128,115205656017.0,20233142646.0,1080.0,3511587918.0,23744731644.0,44796875.0
21129,257166197.0,34629392.0,0.0,1360046.0,35989438.0,0.0
21135,1646218037.0,299256592.0,34439.0,34738445.0,334029476.0,5766327.0
21147,1728983966.0,339234307.0,4630206.0,166105086.0,509969599.0,24329563.0
21150,5636766021.0,1014203593.0,0.0,283670065.0,1297873658.0,630322171.0
21151,2352892699.0,429821526.0,762352.0,48532237.0,479116115.0,1081809130.0
21156,560886923.0,75532352.0,0.0,5960200.0,81492552.0,0.0
21167,75723274.0,15032060.0,0.0,756553.0,15788613.0,3691945.0
21176,10101613272.0,639329636.0,918.0,124906006.0,764236560.0,0.0
21188,26463212.0,5027055.0,0.0,429950.0,5457005.0,872079.0
21190,99014481.0,16914855.0,3960.0,2111444.0,19030259.0,0.0
21194,112103175.0,20305862.0,0.0,1337565.0,21643427.0,7975785.0
21209,220826018.0,62051011.0,0.0,68556094.0,130607105.0,2267870.0
21211,12554189.0,2940401.0,0.0,746703.0,3687104.0,11726122.0
21220,208141434.0,37840111.0,0.0,3279058.0,41119169.0,0.0
21230,376718638.0,2202249.0,0.0,3496100.0,5698349.0,19508987.0
21233,516126.0,30967.0,0.0,10000.0,40967.0,0.0
21234,266892857.0,0.0,0.0,1760000.0,1760000.0,0.0
21235,1662759502.0,475802394.0,0.0,491031635.0,966834029.0,499540782.0
21236,1802047888.0,330855987.0,0.0,47047858.0,377903845.0,0.0
21237,245380151.0,55009844.0,58615903.0,5071415.0,118697162.0,0.0
21246,42297855.0,7613613.0,0.0,228408.0,7842021.0,0.0
21252,4706819651.0,0.0,0.0,2080000.0,2080000.0,0.0
21278,6566412495.0,1220492541.0,0.0,328222466.0,1548715007.0,283151941.0
21283,43597954197.0,7920486132.0,2486097.0,632889565.0,8555861794.0,0.0
21286,720563748.0,164312945.0,187975155.0,15008773.0,367296873.0,0.0
21288,256936805.0,44211643.0,0.0,36761616.0,80973259.0,0.0
21291,8449682.0,1673037.0,0.0,920508.0,2593545.0,0.0
21292,1714526614.0,327068869.0,2482899.0,110795239.0,440347007.0,2441564.0
21293,385237379.0,79515916.0,0.0,9079948.0,88595864.0,5687248.0
21294,130667970.0,36314273.0,90.0,40948712.0,77263075.0,72283648.0
21296,2258448344.0,408820724.0,0.0,176053237.0,584873961.0,290091240.0
21297,554890000.0,109652850.0,0.0,59210856.0,168863706.0,0.0
21298,64808993.0,10584309.0,0.0,1218567.0,11802876.0,1250669.0
21299,2153329210.0,433573752.0,0.0,250517714.0,684091466.0,31201745.0
21302,568037080.0,102427821.0,0.0,4557001.0,106984822.0,0.0
21315,2334561946.0,0.0,0.0,1220000.0,1220000.0,10574071.0
21317,108990134192.0,13313953057.0,0.0,432966313.0,13746919370.0,634617.0
21325,826335846.0,152299185.0,0.0,24966686.0,177265871.0,0.0
21326,263412703.0,47414285.0,0.0,1422427.0,48836712.0,0.0
21333,7415666.0,1477900.0,0.0,869211.0,2347111.0,0.0
21345,28542693.0,1414598.0,0.0,1219117.0,2633715.0,0.0
21349,3592931321.0,705637104.0,0.0,44029584.0,749666688.0,171968.0
21372,51497071.0,11216061.0,0.0,11475295.0,22691356.0,0.0
21377,3086668041.0,499271212.0,0.0,95016578.0,594287790.0,449775470.0
21380,193437539.0,34818748.0,0.0,1071488.0,35890236.0,0.0
21384,199711307.0,38066442.0,55044.0,7016124.0,45137610.0,0.0
21386,1317295.0,237113.0,0.0,10000.0,247113.0,0.0
21391,183450066.0,11007003.0,0.0,330210.0,11337213.0,0.0
21398,408209574.0,65776490.0,0.0,24675179.0,90451669.0,0.0
21399,249105615.0,15082301.0,0.0,467543.0,15549844.0,0.0
21407,36245719.0,8491015.0,0.0,5516629.0,14007644.0,0.0
21409,34234888.0,2492977.0,0.0,2245429.0,4738406.0,0.0
21410,164271174.0,22916617.0,0.0,5697179.0,28613796.0,0.0
21411,60021322.0,10803837.0,0.0,324115.0,11127952.0,0.0
21428,39016987848.0,8648254082.0,5640.0,2599213066.0,11247472788.0,4735394757.0
21430,758627361.0,185487166.0,5065.0,123243126.0,308735357.0,177663509.0
21431,258187581.0,69130328.0,0.0,149499334.0,218629662.0,35355023.0
21436,1011696513.0,123480002.0,0.0,11758486.0,135238488.0,0.0
21438,1713406769.0,94893202.0,0.0,28084749.0,122977951.0,39267133.0
21448,197081707.0,35763131.0,0.0,1231145.0,36994276.0,0.0
21456,767997562.0,138490267.0,0.0,4994394.0,143484661.0,0.0
21462,669235068.0,131586715.0,57817617.0,6654434.0,196058766.0,33144994.0
21474,24780428.0,4460477.0,0.0,133814.0,4594291.0,0.0
21480,111344395.0,25174790.0,0.0,30193893.0,55368683.0,356989518.0
21483,80249704497.0,10789386906.0,3109687.0,3763193949.0,14555690542.0,121924551.0
21489,378877020.0,64168770.0,2040.0,4479735.0,68650545.0,0.0
21490,968481313.0,115755847.0,0.0,14015721.0,129771568.0,870339.0
21499,1247248299.0,313841309.0,0.0,166688203.0,480529512.0,2363694127.0
21510,2030874336.0,436872175.0,0.0,183969611.0,620841786.0,0.0
21521,3159613.0,574417.0,0.0,49776.0,624193.0,0.0
21522,755429864.0,148091516.0,36860772.0,78757431.0,263709719.0,142708396.0
21523,48697322067.0,6061693222.0,0.0,3382651288.0,9444344510.0,229899967.0
21528,1025590.0,200520.0,0.0,30255.0,230775.0,0.0
21530,4235920162.0,957625488.0,0.0,307988300.0,1265613788.0,71855398.0
21539,6956826920.0,216877765.0,283668.0,1113948893.0,1331110326.0,16083960.0
21540,1392778068.0,144975954.0,0.0,76077347.0,221053301.0,0.0
21542,1086599200.0,0.0,0.0,9228611.0,9228611.0,19528972.0
21543,2567646848.0,466897939.0,1920.0,41039239.0,507939098.0,678070216.0
21554,4676308997.0,918060872.0,130210315.0,217838257.0,1266109444.0,162377822.0
21557,20667404.0,3915594.0,0.0,1290867.0,5206461.0,0.0
21563,3220827995.0,606168629.0,0.0,182141095.0,788309724.0,0.0
21566,2052533126.0,372155941.0,0.0,32513721.0,404669662.0,45933052.0
21579,207387946.0,38298111.0,0.0,11159867.0,49457978.0,0.0
21580,4550862513.0,0.0,0.0,9250000.0,9250000.0,0.0
21584,108710971.0,19567974.0,0.0,587039.0,20155013.0,0.0
21598,5208137460.0,942060680.0,1632000.0,183387721.0,1127080401.0,215720949.0
21604,22485340.0,2725223.0,0.0,313355.0,3038578.0,0.0
21605,109773404.0,20213673.0,0.0,3206939.0,23420612.0,0.0
21610,1871021381.0,373306257.0,0.0,220194613.0,593500870.0,0.0
21623,70000000.0,4242000.0,0.0,848260.0,5090260.0,0.0
21625,107733167.0,11334550.0,0.0,1999893.0,13334443.0,0.0
21628,8547561.0,1561433.0,0.0,114548.0,1675981.0,0.0
21629,702217191.0,144531949.0,92752523.0,15068809.0,252353281.0,0.0
21633,4103502.0,1024849.0,0.0,495672.0,1520521.0,0.0
21646,2010689.0,361923.0,0.0,20000.0,381923.0,0.0
21650,197630002.0,33513225.0,0.0,2630689.0,36143914.0,0.0
21658,321358003.0,72666265.0,0.0,90367309.0,163033574.0,122837274.0
21662,465416020.0,85104250.0,0.0,10263562.0,95367812.0,0.0
21664,29325516.0,6387097.0,0.0,6534721.0,12921818.0,4224733.0
21671,31246678.0,5624402.0,0.0,168732.0,5793134.0,0.0
21678,284285657.0,51683130.0,0.0,4478634.0,56161764.0,34044741.0
21685,111010676.0,22358566.0,0.0,2564128.0,24922694.0,0.0
21688,275378393.0,53271723.0,0.0,22791062.0,76062785.0,12158044.0
21705,100444534.0,12269294.0,320.0,5453861.0,17723475.0,5413272.0
21712,5547505.0,0.0,0.0,30000.0,30000.0,0.0
21713,14520649510.0,1628521.0,0.0,6806052.0,8434573.0,254054792.0
21716,702867213.0,124022060.0,0.0,9131639.0,133153699.0,0.0
21718,4807608628.0,955751376.0,2448000.0,200942532.0,1159141908.0,195615023.0
21721,76784321.0,16434376.0,0.0,15013949.0,31448325.0,0.0
21730,95446587.0,14436356.0,0.0,695117.0,15131473.0,0.0
21732,5797826662.0,1090734564.0,10.0,314193255.0,1404927829.0,5210410.0
21742,12531444.0,0.0,0.0,20000.0,20000.0,0.0
21751,7183116.0,1486904.0,0.0,1154398.0,2641302.0,0.0
21764,2339501.0,422497.0,0.0,404369.0,826866.0,195043.0
21768,8285705612.0,1490425927.0,0.0,110840784.0,1601266711.0,0.0
21769,203089301.0,38463879.0,5472410.0,5342123.0,49278412.0,0.0
21780,519669783.0,106029543.0,88.0,35413584.0,141443215.0,513614532.0
21786,132501052.0,451312.0,0.0,582567.0,1033879.0,0.0
21807,54543538.0,11024398.0,0.0,14121218.0,25145616.0,16563501.0
21808,594163669.0,109534477.0,0.0,10485718.0,120020195.0,44051283.0
21814,429818540.0,10877799.0,0.0,6233722.0,17111521.0,0.0
21816,645643212.0,122501256.0,2550625.0,37091333.0,162143214.0,0.0
21817,71854703.0,18754077.0,0.0,12404276.0,31158353.0,0.0
21818,178184246.0,52519803.0,0.0,58469817.0,110989620.0,41538228.0
21821,112150000.0,21194640.0,0.0,6401779.0,27596419.0,0.0
21825,79761446.0,12594368.0,0.0,3947251.0,16541619.0,0.0
21833,4720820162.0,6927467.0,0.0,40444014.0,47371481.0,9330091.0
21838,1406235875.0,243185135.0,0.0,20882094.0,264067229.0,55732539.0
21839,261030014.0,33571799.0,868.0,6349077.0,39921744.0,5083399.0
21847,13396406.0,2435466.0,0.0,211045.0,2646511.0,1604291.0
21863,1960743.0,599987.0,0.0,745041.0,1345028.0,0.0
21867,5549123.0,1317415.0,0.0,401778.0,1719193.0,2101392.0
21871,1314236532.0,252471688.0,0.0,83203635.0,335675323.0,0.0
21872,17547984798.0,3171537673.0,206196.0,212668373.0,3384412242.0,5536570.0
21881,24145794.0,2988048.0,0.0,1185906.0,4173954.0,0.0
21893,5369811.0,892973.0,0.0,499185.0,1392158.0,381408.0
21900,24479987691.0,5624892188.0,63000.0,2301166496.0,7926121684.0,554367707.0
21908,1435786204.0,108555676.0,0.0,17917867.0,126473543.0,7589730.0
21909,2710251.0,467217.0,0.0,491881.0,959098.0,0.0
21923,727406979.0,137550605.0,0.0,22208902.0,159759507.0,788561.0
21929,39294660.0,9555555.0,0.0,3556373.0,13111928.0,10481316.0
21931,2197643511.0,298528790.0,0.0,25907669.0,324436459.0,7330370.0
21940,1211404514.0,234925015.0,90776110.0,18875151.0,344576276.0,314088724.0
21946,788138110.0,137189347.0,0.0,15129138.0,152318485.0,20870321.0
21948,63414854.0,8657934.0,0.0,912907.0,9570841.0,0.0
21952,4205123.0,504614.0,0.0,15138.0,519752.0,0.0
21954,9425576.0,1834802.0,0.0,128894.0,1963696.0,0.0
21956,3487879610.0,636000592.0,0.0,28979001.0,664979593.0,0.0
21957,48099923.0,11205916.0,0.0,2122982.0,13328898.0,0.0
21965,5182955687.0,2066746.0,0.0,5977536.0,8044282.0,14984018.0
21968,21251359020.0,1720448637.0,12443202.0,252920491.0,1985812330.0,93941510.0
21973,25305920.0,5704037.0,0.0,439099.0,6143136.0,0.0
21979,3543720348.0,640277478.0,0.0,29328763.0,669606241.0,0.0
21984,44001520136.0,7931510138.0,0.0,302256503.0,8233766641.0,0.0
21987,134188019.0,24153842.0,0.0,724614.0,24878456.0,0.0
21988,206930073.0,43372341.0,1036800.0,38702121.0,83111262.0,23493122.0
21992,15063566.0,2738554.0,0.0,242994.0,2981548.0,7218040.0
21996,1700019442.0,259817573.0,0.0,21919642.0,281737215.0,910026.0
21998,24058434.0,4373823.0,0.0,379016.0,4752839.0,0.0
22002,67710927.0,12209153.0,0.0,487522.0,12696675.0,0.0
22003,5500831996.0,813129518.0,0.0,73314068.0,886443586.0,890195.0
22009,42056496928.0,6274343406.0,0.0,686502719.0,6960846125.0,32088266.0
22012,11973085.0,2155155.0,0.0,64654.0,2219809.0,0.0
22015,11479738983.0,1936742196.0,299109.0,103630466.0,2040671771.0,65465826.0
22019,22035179021.0,4727313272.0,100315401.0,1295803789.0,6123432462.0,2854015829.0
22024,757089257.0,136445051.0,0.0,5621252.0,142066303.0,61290.0
22025,37211573.0,8221065.0,0.0,8962826.0,17183891.0,0.0
22034,11215730262.0,2021561632.0,0.0,379451324.0,2401012956.0,2371341407.0
22037,259851889.0,46934346.0,0.0,2069341.0,49003687.0,0.0
22050,1184934124.0,268771617.0,0.0,22374171.0,291145788.0,125469219.0
22056,516617026.0,37746354.0,0.0,10113474.0,47859828.0,1428444.0
22057,21484875.0,6280725.0,0.0,7102082.0,13382807.0,0.0
22061,23580090179.0,4266410096.0,0.0,178598517.0,4445008613.0,430611.0
22062,444331893.0,78796127.0,0.0,2496336.0,81292463.0,0.0
22065,184580770.0,11083495.0,0.0,480991.0,11564486.0,0.0
22068,1394265543.0,271914230.0,0.0,74362943.0,346277173.0,1578814.0
22072,1308084055.0,0.0,0.0,1665000.0,1665000.0,0.0
22086,1593693044.0,415555372.0,480.0,281028980.0,696584832.0,4569526759.0
22087,552065839.0,79141720.0,0.0,29804586.0,108946306.0,0.0
22094,598816842.0,107787031.0,0.0,3233609.0,111020640.0,0.0
22102,220557465.0,53992465.0,77195110.0,6207366.0,137394941.0,0.0
22127,2003022403.0,1344910.0,0.0,2777124.0,4122034.0,0.0
22128,1688937348.0,29245364.0,0.0,5474361.0,34719725.0,0.0
22129,114191784.0,20554520.0,0.0,616634.0,21171154.0,0.0
22133,115700364.0,20826065.0,0.0,624781.0,21450846.0,0.0
22141,87992605.0,17611505.0,0.0,10672914.0,28284419.0,0.0
22142,13509884258.0,2801441369.0,295136.0,841865616.0,3643602121.0,1219873546.0
22148,20037079011.0,3698906335.0,0.0,757026824.0,4455933159.0,5123607829.0
22159,11168072.0,2030355.0,0.0,175941.0,2206296.0,0.0
22162,5118073985.0,1104780030.0,866220.0,199814615.0,1305460865.0,83811845.0
22164,172982998.0,40225091.0,0.0,34003265.0,74228356.0,164262.0
22187,660802504.0,154593652.0,0.0,31716149.0,186309801.0,183282264.0
22221,386121458.0,96425223.0,38604885.0,8100491.0,143130599.0,137578760.0
22237,801499752.0,145065087.0,0.0,6897518.0,151962605.0,0.0
22238,74620246.0,14566836.0,0.0,3718835.0,18285671.0,8586399.0
22239,383422298.0,23235391.0,0.0,4646310.0,27881701.0,0.0
22241,494613900.0,105569760.0,0.0,106197706.0,211767466.0,225338843.0
22251,84366384.0,16704542.0,0.0,9190870.0,25895412.0,0.0
22255,3148322814.0,601771324.0,0.0,51259642.0,653030966.0,710720722.0
22268,73302889.0,13314251.0,0.0,1084566.0,14398817.0,0.0
22269,1240058014.0,197339933.0,37360842.0,99773534.0,334474309.0,382265985.0
22274,1579005814.0,284968457.0,0.0,13000475.0,297968932.0,0.0
22280,2644585084.0,509757068.0,0.0,1358426787.0,1868183855.0,654851365.0
22284,700330304.0,126059447.0,0.0,3781775.0,129841222.0,0.0
22289,4922218.0,1284698.0,0.0,849721.0,2134419.0,0.0
22294,852226802.0,102267213.0,0.0,3068013.0,105335226.0,0.0
22304,506413797.0,85242546.0,0.0,6538188.0,91780734.0,0.0
22308,289306208.0,62050097.0,0.0,59599440.0,121649537.0,8512640.0
22314,1142548470.0,206907622.0,894000.0,56954759.0,264756381.0,6811144.0
