,FAC_MNTPRI_C,FAC_MFODEC_C,FAC_MNTDCO_C,FAC_MNTTVA_C
17961,16512396.0,0.0,0.0,2972232.0
17964,21102578.0,0.0,0.0,3798466.0
17980,41946092451.0,0.0,0.0,7550296641.0
17996,104457564.0,0.0,0.0,18757358.0
18010,1431592538.0,0.0,0.0,85895556.0
18016,197402986.0,0.0,0.0,35498393.0
18018,7002072.0,0.0,0.0,1260372.0
18021,114066612.0,0.0,0.0,17510544.0
18042,89963412.0,0.0,0.0,16193412.0
18092,214296688.0,0.0,0.0,38573396.0
18094,1272024376.0,0.0,0.0,76321461.0
18100,465824913.0,0.0,0.0,83848486.0
18103,549114465.0,0.0,0.0,98840555.0
18110,332184794.0,2828760.0,25908.0,59691140.0
18118,27811874.0,0.0,0.0,4198037.0
18146,28495356.0,0.0,0.0,5129164.0
18147,1191144.0,9651.0,0.0,144096.0
18164,240114346.0,0.0,0.0,14406862.0
18175,29418100.0,0.0,0.0,5295258.0
18178,23414711.0,0.0,0.0,4214651.0
18187,675000.0,0.0,0.0,121500.0
18195,4915200.0,0.0,0.0,668736.0
18196,117903924.0,0.0,0.0,21222707.0
18220,3404286223.0,0.0,0.0,477968542.0
18239,258713652.0,0.0,0.0,46568458.0
18244,31925017.0,0.0,0.0,5746501.0
18245,1788654.0,0.0,0.0,321957.0
18260,24382200.0,0.0,0.0,4388796.0
18276,37433957060.0,30430.0,0.0,6630956839.0
18281,19552996.0,0.0,0.0,2806499.0
18284,23312200.0,0.0,0.0,4298008.0
18290,28212138.0,0.0,0.0,5078184.0
18307,56646544.0,0.0,0.0,10196381.0
18308,216587485.0,521200.0,0.0,35136876.0
18309,15963400.0,159634.0,0.0,2902147.0
18310,3177450423.0,0.0,0.0,367012109.0
18320,671491654.0,0.0,0.0,46811419.0
18324,414500009.0,0.0,0.0,73225194.0
18325,1148588002.0,5550.0,0.0,155586169.0
18328,837033219.0,1208192.0,0.0,149902009.0
18332,172785233.0,0.0,0.0,10367111.0
18335,28279188.0,0.0,0.0,5090256.0
18354,15495000.0,0.0,0.0,929700.0
18401,19499677.0,0.0,0.0,3421110.0
18419,139680000.0,0.0,0.0,25142400.0
18427,20176680.0,0.0,0.0,3631800.0
18430,918644825.0,0.0,0.0,116462326.0
18451,47604868.0,41582.0,0.0,7396277.0
18458,30000488.0,0.0,0.0,5400088.0
18463,107680973.0,0.0,0.0,19382521.0
18469,443215.0,0.0,0.0,79779.0
18492,39240047.0,13450.0,0.0,6904116.0
18498,1187720278.0,0.0,0.0,213789598.0
18518,612116500.0,0.0,0.0,110180979.0
18524,237198328.0,0.0,0.0,42695634.0
18551,34511916.0,0.0,0.0,6212148.0
18556,24021756.0,0.0,0.0,0.0
18590,49438623.0,2187.0,0.0,6366235.0
18611,372491712.0,0.0,0.0,67048500.0
18619,9351924.0,0.0,0.0,1683336.0
18621,28046940.0,0.0,0.0,5048448.0
18626,11547858.0,0.0,0.0,2078613.0
18635,106699956.0,0.0,0.0,19206004.0
18643,21714648.0,0.0,0.0,3908640.0
18644,23983650.0,0.0,0.0,1439019.0
18648,741560624.0,0.0,0.0,44493639.0
18671,200773354.0,1454098.0,0.0,33303120.0
18687,54637896.0,0.0,0.0,9834804.0
18704,132456767.0,47193.0,0.0,22982051.0
18709,104405998.0,0.0,0.0,18232680.0
18744,130927956.0,0.0,0.0,23567028.0
18752,41000000.0,0.0,0.0,4920000.0
18781,41495568.0,0.0,0.0,7469208.0
18792,74908488.0,0.0,0.0,13483512.0
18795,84398.0,0.0,0.0,15192.0
18803,192122757.0,66432.0,0.0,15852315.0
18811,110009008.0,0.0,0.0,19801598.0
18815,16982891884.0,0.0,0.0,3042145003.0
18818,139733797.0,0.0,0.0,24988702.0
18827,253798539.0,0.0,0.0,45683735.0
18840,160800858.0,0.0,0.0,28944157.0
18860,3612578137.0,0.0,0.0,216754691.0
18865,2158678.0,0.0,0.0,259041.0
18871,45421463.0,0.0,0.0,8175852.0
18876,69440478.0,0.0,0.0,12499237.0
18879,16563279506.0,165600355.0,0.0,3011123381.0
18884,26011160.0,0.0,0.0,1560670.0
18908,94395516.0,0.0,0.0,16991184.0
18917,5909917024.0,7635884.0,0.0,1049079834.0
18920,40260864.0,0.0,0.0,7246944.0
18930,8602032.0,0.0,0.0,0.0
18962,31915846.0,154000.0,0.0,4870653.0
18985,11951016.0,0.0,0.0,2151180.0
18998,137327220.0,0.0,0.0,24718895.0
19007,13274340.0,0.0,0.0,2389380.0
19048,22167072.0,0.0,0.0,3990072.0
19057,32549526.0,0.0,0.0,5858919.0
19063,892407.0,0.0,0.0,160633.0
19072,2525521050.0,59157.0,0.0,475202570.0
19093,20609501.0,0.0,0.0,3709709.0
19097,131678852.0,0.0,0.0,23702164.0
19103,120472918.0,19220.0,0.0,18136107.0
19107,129421109.0,0.0,0.0,23295800.0
19108,260461248.0,0.0,0.0,46883028.0
19115,169844685.0,0.0,0.0,30551314.0
19128,5950863.0,0.0,0.0,1071156.0
19148,1219546468.0,0.0,0.0,219518364.0
19164,14526096.0,0.0,0.0,2614692.0
19194,97246310.0,0.0,0.0,17504605.0
19204,129339652.0,0.0,0.0,23092285.0
19212,27193680.0,0.0,0.0,4894860.0
19226,145261480.0,0.0,0.0,17431378.0
19235,15272748.0,0.0,0.0,2749092.0
19237,1613091340.0,0.0,0.0,96785480.0
19240,109289000.0,0.0,0.0,6557340.0
19251,86704793.0,0.0,0.0,15606860.0
19272,623964513.0,0.0,0.0,104200044.0
19285,455347930.0,0.0,0.0,81962619.0
19294,97728075.0,490188.0,0.0,16238194.0
19331,295875695.0,0.0,0.0,53257622.0
19350,945262.0,0.0,0.0,113431.0
19375,388880768.0,60114.0,0.0,63024669.0
19377,158091973.0,405503.0,0.0,18385246.0
19380,155830731.0,54575.0,310238.0,26879022.0
19391,253546970.0,0.0,0.0,45638456.0
19405,999281162.0,4194979.0,0.0,168669119.0
19409,302415598.0,0.0,0.0,54434812.0
19418,21884350.0,0.0,0.0,2578122.0
19432,128581900.0,1285819.0,0.0,23376189.0
19434,10101941839.0,0.0,0.0,1777526001.0
19452,33718533.0,27868.0,0.0,5399704.0
19483,98982576.0,0.0,0.0,17816868.0
19499,435742727.0,3906322.0,0.0,74612787.0
19503,135854205.0,0.0,0.0,24453732.0
19525,600000000.0,0.0,0.0,72000000.0
19544,22462230.0,0.0,0.0,4043200.0
19545,270063160.0,0.0,0.0,48611340.0
19546,3429000.0,0.0,0.0,617220.0
19572,14152002.0,0.0,0.0,2547358.0
19574,1408640.0,0.0,0.0,245745.0
19575,10889923.0,0.0,0.0,1960187.0
19576,575736800.0,0.0,0.0,103632620.0
19624,49093191.0,0.0,0.0,8836776.0
19625,62975810.0,275275.0,0.0,11011070.0
19633,776748.0,0.0,0.0,46605.0
19637,317802689.0,2973235.0,0.0,57466586.0
19654,35388288.0,0.0,0.0,6369888.0
19668,36694542.0,0.0,0.0,6605022.0
19693,444257652.0,0.0,0.0,79966260.0
19696,16287275045.0,152777217.0,0.0,2956038407.0
19704,16231728.0,0.0,0.0,2921706.0
19711,95626542.0,0.0,0.0,17212767.0
19712,88111291.0,15580.0,0.0,15862837.0
19729,119073254.0,0.0,0.0,14288791.0
19736,7026867.0,0.0,0.0,843221.0
19738,184560000.0,0.0,0.0,33220800.0
19763,1208522374.0,2601968.0,0.0,217011808.0
19770,110092378.0,1570.0,0.0,14821874.0
19771,14770766.0,0.0,0.0,2257338.0
19788,22716768.0,0.0,0.0,4089024.0
19798,26925647.0,0.0,0.0,3716209.0
19812,14918402.0,142985.0,0.0,2707247.0
19823,3640536.0,0.0,0.0,655296.0
19833,14699994.0,0.0,0.0,2604463.0
19837,63993815.0,8906.0,0.0,8143663.0
19838,3702240.0,0.0,0.0,666402.0
19839,30933855.0,0.0,0.0,5568085.0
19840,64765687.0,0.0,0.0,11657820.0
19846,88375501.0,52933.0,0.0,15917120.0
19853,106724433.0,0.0,0.0,19210019.0
19895,113190790.0,0.0,0.0,20374340.0
19897,462404048.0,136238.0,0.0,83257246.0
19900,9383909.0,0.0,0.0,1689104.0
19902,1441893570.0,140753.0,0.0,239179611.0
19905,97646858.0,81710.0,0.0,16468989.0
19906,697320733.0,0.0,0.0,83678486.0
19907,2055896.0,0.0,0.0,297523.0
19932,2019087884.0,0.0,0.0,236863663.0
19937,507218010.0,757893.0,6000.0,85818626.0
19944,24807072.0,0.0,0.0,4465272.0
19981,23552916.0,0.0,0.0,4239528.0
19996,453386.0,0.0,0.0,81609.0
20025,5650443.0,0.0,0.0,1017081.0
20035,152566329.0,0.0,0.0,27461952.0
20054,763968740.0,0.0,0.0,45838125.0
20060,12331920.0,0.0,0.0,0.0
20073,8064216.0,0.0,0.0,1451556.0
20076,308391.0,0.0,0.0,37007.0
20104,9368896.0,0.0,0.0,1170769.0
20120,82592750.0,0.0,0.0,14866602.0
20133,32209464.0,0.0,0.0,5797704.0
20138,30932046.0,0.0,0.0,5567772.0
20147,592924361.0,0.0,0.0,111897001.0
20151,30547904.0,0.0,0.0,5498623.0
20172,20717264.0,0.0,0.0,3729104.0
20173,58441616.0,0.0,0.0,3506497.0
20181,531908623.0,0.0,0.0,95723994.0
20190,323525878.0,0.0,0.0,19411558.0
20191,3094746000.0,1104852.0,0.0,417613252.0
20198,315105881.0,866888.0,0.0,56202998.0
20202,41951352.0,0.0,0.0,7551240.0
20218,424599144.0,0.0,0.0,76427844.0
20223,79053576.0,0.0,0.0,14229636.0
20230,71802891.0,0.0,0.0,12924522.0
20249,602815345.0,0.0,0.0,108506761.0
20261,11963928.0,0.0,0.0,2153508.0
20278,596101925.0,42393.0,0.0,88541832.0
20279,3749703.0,0.0,0.0,674946.0
20293,928478474.0,900646.0,0.0,137317098.0
20307,1098424205.0,29157742.0,0.0,201706264.0
20311,2250000.0,0.0,0.0,405000.0
20313,83511275470.0,33384554.0,0.0,13521515570.0
20337,20216470.0,200148.0,0.0,3638963.0
20338,32137566.0,30045.0,0.0,5629971.0
20339,257822642.0,18312.0,0.0,40632015.0
20366,21112695.0,0.0,89910.0,3736053.0
20390,115943522.0,197032.0,0.0,18563020.0
20411,13166628.0,0.0,0.0,2369988.0
20415,30484386.0,0.0,0.0,5487192.0
20425,25384092.0,0.0,0.0,4569132.0
20431,219086343.0,0.0,0.0,28171666.0
20433,17550324.0,0.0,0.0,3159054.0
20435,30000393.0,0.0,0.0,5400070.0
20437,148002337.0,41111.0,0.0,25931784.0
20455,1463024.0,0.0,0.0,263344.0
20457,100099915.0,301721.0,0.0,5491423.0
20459,116039742.0,0.0,0.0,8122781.0
20463,97729356.0,0.0,0.0,17591229.0
20468,64421904.0,0.0,0.0,11595942.0
20469,1390289315.0,1543126.0,0.0,250529834.0
20473,54642731.0,0.0,0.0,9835684.0
20493,1637752407.0,16342491.0,0.0,297679517.0
20494,48016488.0,0.0,0.0,8642968.0
20496,137202287.0,0.0,0.0,24696417.0
20498,48803372.0,0.0,0.0,8784606.0
20499,376079814.0,0.0,0.0,67694370.0
20500,229363272.0,0.0,0.0,41285388.0
20501,15304992.0,0.0,0.0,2754896.0
20502,37834485.0,0.0,0.0,6810210.0
20521,2852141279.0,15765930.0,0.0,362560695.0
20524,40204332.0,0.0,0.0,7236771.0
20525,159998698.0,0.0,0.0,28799766.0
20527,103037571.0,0.0,0.0,18546762.0
20529,133030.0,0.0,0.0,15964.0
20544,93859822.0,0.0,0.0,16894766.0
20547,13095264.0,0.0,0.0,2357148.0
20550,64313243.0,35660.0,0.0,10196735.0
20553,27756459.0,0.0,0.0,4926348.0
20555,389610618.0,0.0,0.0,70129885.0
20577,14346288.0,0.0,0.0,2582328.0
20582,23396028.0,0.0,0.0,4211285.0
20610,40380500.0,0.0,0.0,7268490.0
20613,838043118.0,0.0,0.0,149255841.0
20615,1955988857.0,0.0,0.0,117359327.0
20626,402377298.0,20220.0,0.0,64789399.0
20632,61989287.0,0.0,0.0,11158020.0
20634,39089926.0,0.0,0.0,4723172.0
20642,3743232.0,0.0,0.0,673782.0
20649,2294394833.0,0.0,0.0,137663689.0
20654,52643124.0,0.0,0.0,9475704.0
20655,19974500.0,0.0,0.0,3595410.0
20656,13199908.0,0.0,0.0,2375983.0
20660,25162008.0,0.0,0.0,4529088.0
20679,645964252.0,0.0,0.0,116273565.0
20690,265340319.0,1226775.0,0.0,47982076.0
20695,176993210.0,0.0,0.0,4572822.0
20722,131527383.0,0.0,0.0,23674662.0
20729,26835837.0,0.0,0.0,4509030.0
20739,189856973.0,0.0,0.0,34174248.0
20743,246486286.0,0.0,0.0,44367531.0
20767,482915399.0,876446.0,62080.0,85593931.0
20772,55947312.0,0.0,0.0,10070508.0
20784,379816136.0,0.0,0.0,39864564.0
20790,13730000.0,0.0,0.0,2471400.0
20831,12283492934.0,6344214.0,0.0,2210366731.0
20847,1149334282.0,0.0,0.0,68960053.0
20853,991973655.0,0.0,0.0,133413220.0
20854,27103212.0,0.0,0.0,4878578.0
20855,73313342.0,0.0,0.0,13196402.0
20860,136589691.0,0.0,0.0,21918184.0
20869,166909788.0,0.0,0.0,16871624.0
20871,2712307184.0,1275154.0,0.0,448137335.0
20874,14830800.0,0.0,0.0,2669544.0
20894,55611844.0,0.0,0.0,10010135.0
20904,43487274.0,9904.0,0.0,7633157.0
20905,22862185.0,0.0,0.0,4115195.0
20913,64438747.0,0.0,0.0,10982432.0
20937,35822215.0,0.0,0.0,6447999.0
20948,121982950.0,0.0,0.0,18846590.0
20949,875889615.0,30810.0,0.0,150524137.0
20959,50055588.0,0.0,0.0,9009792.0
20978,82521636.0,0.0,0.0,0.0
20979,3683850.0,0.0,0.0,442062.0
21000,24259964.0,26216.0,0.0,4366711.0
21016,295258225.0,139492.0,0.0,17303943.0
21023,352053116.0,0.0,0.0,63369509.0
21055,347378328.0,0.0,0.0,62528075.0
21057,235991440.0,0.0,0.0,21811988.0
21058,27635472.0,0.0,0.0,4974384.0
21062,31997576.0,0.0,0.0,5759564.0
21068,52655105.0,0.0,0.0,6619655.0
21075,63598480.0,0.0,0.0,11447640.0
21083,47472240.0,0.0,0.0,8544999.0
21092,35080968.0,0.0,0.0,6314580.0
21113,875936972.0,0.0,0.0,52556219.0
21121,35293668.0,0.0,0.0,6352860.0
21122,121961068.0,0.0,170.0,15372029.0
21135,363030710.0,406610.0,0.0,65403226.0
21194,6572236.0,0.0,0.0,1183003.0
21230,44031387.0,39800.0,0.0,6937194.0
21233,83369099.0,7013.0,0.0,14946258.0
21234,151041870.0,47435.0,0.0,24971100.0
21252,140597672.0,71400.0,0.0,20809301.0
21261,14509187.0,0.0,0.0,1855762.0
21272,30281785.0,0.0,0.0,5450670.0
21275,15337348.0,0.0,0.0,2760678.0
21310,675839819.0,0.0,0.0,121651170.0
21315,3052338210.0,2035978.0,0.0,434743969.0
21335,21058805.0,0.0,0.0,3790585.0
21367,44165712.0,0.0,0.0,7949808.0
21369,14206039275.0,0.0,0.0,2533519040.0
21382,11754214.0,0.0,0.0,2115738.0
21395,412686240.0,0.0,0.0,49522349.0
21412,240268853.0,34181.0,0.0,37521291.0
21414,1838559.0,0.0,0.0,305140.0
21425,25345670.0,0.0,0.0,4562219.0
21441,1460037676.0,784612.0,297108.0,237905535.0
21448,32510259.0,0.0,0.0,5851845.0
21460,14954430.0,0.0,0.0,2691798.0
21466,11652466.0,0.0,0.0,2097441.0
21490,1151112.0,0.0,0.0,207200.0
21505,14185850.0,0.0,0.0,2553455.0
21507,19065740.0,0.0,0.0,3431830.0
21515,52909344.0,0.0,0.0,9523680.0
21520,153395064.0,24000.0,0.0,19644442.0
21537,1506640.0,0.0,0.0,271196.0
21539,5453000.0,0.0,0.0,981540.0
21542,41517280.0,0.0,0.0,0.0
21544,1395564.0,0.0,0.0,251202.0
21557,72242938.0,26177.0,0.0,12719215.0
21572,308438199.0,0.0,0.0,55518834.0
21579,297000.0,0.0,0.0,35640.0
21580,840137453.0,580291.0,0.0,149185168.0
21582,71853540.0,0.0,0.0,0.0
21583,92590000.0,0.0,0.0,16666200.0
21584,1719100.0,0.0,0.0,309440.0
21610,429106895.0,4291072.0,0.0,78011632.0
21623,113527956.0,0.0,0.0,20435028.0
21630,85935000.0,0.0,0.0,14244300.0
21631,816472828.0,0.0,0.0,80134844.0
21636,12603681.0,0.0,0.0,2268666.0
21649,88750140.0,0.0,0.0,15975028.0
21653,346579876.0,0.0,0.0,62384350.0
21655,59613976.0,0.0,0.0,10730519.0
21671,801832948.0,0.0,0.0,134909548.0
21673,50400000.0,504.0,0.0,9162720.0
21675,5522340.0,0.0,0.0,994020.0
21685,11527884.0,0.0,0.0,2075016.0
21690,17015856.0,0.0,0.0,3062856.0
21695,6416932.0,0.0,0.0,1155048.0
21712,401923841.0,389722.0,0.0,58833970.0
21713,2337657119.0,0.0,0.0,326192253.0
21735,20267715.0,32100.0,0.0,3856964.0
21755,223488236.0,0.0,0.0,40227872.0
21774,21371520.0,0.0,0.0,3846876.0
21786,341838519.0,2125.0,0.0,60239304.0
21789,395298585.0,0.0,0.0,71153712.0
21804,19950396.0,0.0,0.0,3591072.0
21814,1286643817.0,2206818.0,0.0,228727428.0
21831,21110844.0,0.0,0.0,3799956.0
21833,542271420.0,0.0,0.0,93247516.0
21851,9897497.0,0.0,0.0,0.0
21857,30643977.0,0.0,0.0,5515916.0
21867,129793936.0,0.0,0.0,23362912.0
21872,268930.0,0.0,0.0,48406.0
21873,21558084.0,0.0,0.0,3880452.0
21905,30590000.0,0.0,0.0,3670800.0
21909,19526517.0,0.0,0.0,3340577.0
21946,115636832.0,0.0,0.0,19839176.0
21948,51206664.0,0.0,0.0,9217200.0
21951,104057640.0,0.0,0.0,18730368.0
21954,45768627.0,0.0,0.0,8238353.0
21965,884406829.0,0.0,0.0,158076013.0
21967,372141272.0,0.0,0.0,22328475.0
21983,5475302.0,0.0,0.0,985551.0
21989,6106661199.0,6620555.0,0.0,336318375.0
22009,1031279.0,0.0,0.0,185630.0
22041,34754448.0,0.0,0.0,6255804.0
22059,46033444.0,0.0,0.0,8286012.0
22061,204094.0,0.0,0.0,36737.0
22062,201598142.0,83848.0,0.0,34579818.0
22067,1472191783.0,0.0,0.0,113043367.0
22072,827478360.0,0.0,0.0,148395360.0
22082,16352280.0,0.0,0.0,2943408.0
22087,614822.0,0.0,0.0,110668.0
22097,24546048.0,0.0,0.0,4418288.0
22104,235449034.0,0.0,0.0,14126943.0
22115,4667927.0,0.0,0.0,678756.0
22117,44590188.0,0.0,0.0,8026236.0
22127,916757391.0,1123895.0,0.0,155517566.0
22128,1228421349.0,2367826.0,0.0,220327226.0
22151,39026172.0,0.0,0.0,7024716.0
22155,71096652.0,0.0,0.0,12797388.0
22165,1102320.0,0.0,0.0,198418.0
22166,44910249.0,0.0,0.0,8083847.0
22181,292972639.0,0.0,0.0,35553439.0
22182,80366502.0,0.0,0.0,14465979.0
22198,20899632.0,0.0,0.0,3761928.0
22203,30765852.0,0.0,0.0,5537847.0
22230,26441016.0,0.0,0.0,0.0
22239,836847436.0,0.0,0.0,150632428.0
22249,8310000.0,0.0,0.0,1030800.0
22261,8320980.0,0.0,0.0,1497780.0
22263,64939080.0,0.0,0.0,11689002.0
22285,84000000.0,0.0,0.0,10080000.0
22294,287169548.0,0.0,0.0,51690517.0
22300,908831.0,6000.0,0.0,136757.0
22302,2118570890.0,3338433.0,0.0,309838528.0
22307,21670110.0,140820.0,0.0,3925966.0
22321,580212355.0,0.0,0.0,104438224.0
22324,713913.0,0.0,0.0,128504.0
22355,90117401.0,0.0,0.0,13011124.0
22357,109684043.0,0.0,0.0,15632740.0
22359,145035828.0,0.0,0.0,26106444.0
22364,65612436.0,0.0,0.0,11810232.0
22411,84885540.0,0.0,0.0,0.0
22431,1961952.0,0.0,0.0,353151.0
22432,578220738.0,0.0,0.0,81558968.0
22448,350527275.0,0.0,0.0,65912353.0
22451,8917074.0,0.0,0.0,1605072.0
22460,106678884.0,0.0,0.0,19202190.0
22467,3104026931.0,0.0,0.0,377481960.0
22470,25096848.0,0.0,0.0,4517436.0
22483,1184239926.0,0.0,0.0,213163189.0
22487,5786976.0,0.0,0.0,1041660.0
22489,6629208.0,0.0,0.0,1193256.0
22504,80250.0,0.0,0.0,14445.0
22527,2509237.0,0.0,0.0,407743.0
22543,708535972.0,102063.0,0.0,108638905.0
22546,25875030.0,0.0,0.0,4657505.0
22564,141000960.0,0.0,0.0,25380168.0
22572,5484864015.0,6851814.0,1000.0,831824283.0
22576,62754908.0,0.0,0.0,11295894.0
22585,25471872.0,0.0,0.0,0.0
22608,440524345.0,1720179.0,0.0,78612687.0
22615,301810019.0,0.0,0.0,54299792.0
22639,38697778827.0,12829.0,0.0,6949934423.0
22642,20000424.0,0.0,0.0,3600076.0
22660,93992783.0,4500.0,0.0,11096377.0
22670,447109984.0,0.0,0.0,80094754.0
22672,323558524.0,0.0,0.0,58240539.0
22683,41286750.0,146401.0,0.0,7457965.0
22685,14111844.0,0.0,0.0,2540136.0
22690,80777144.0,0.0,0.0,14539887.0
22707,2563610381.0,7160395.0,0.0,453951714.0
22715,274154778.0,2100.0,0.0,46799136.0
22721,63556900.0,0.0,0.0,11440240.0
22733,9901602.0,0.0,0.0,1782288.0
22737,4534624211.0,1106054.0,0.0,735811138.0
22753,160516047.0,579584.0,0.0,27793135.0
22755,210868841.0,1759659.0,339.0,34931959.0
22765,25096848.0,0.0,0.0,4517436.0
22766,8547562.0,0.0,0.0,1538562.0
22774,25111068.0,0.0,0.0,4519992.0
22780,78237993.0,0.0,0.0,14082828.0
22828,6350377991.0,1127390.0,0.0,1070998220.0
22844,550025721.0,0.0,0.0,98908813.0
22856,14035846133.0,0.0,0.0,2525069429.0
22858,96331.0,0.0,0.0,17342.0
22859,72784868.0,0.0,0.0,4367092.0
22887,193209.0,0.0,0.0,34778.0
22897,1206133035.0,5524445.0,0.0,206614644.0
22910,43064410.0,0.0,0.0,7751590.0
22914,23523898.0,0.0,0.0,4144902.0
22920,13691480.0,0.0,0.0,2464470.0
22922,49880944.0,0.0,0.0,8824592.0
22968,7426329.0,0.0,0.0,1336739.0
22982,6841130.0,0.0,0.0,1231400.0
22987,3161967974.0,0.0,0.0,569153481.0
22990,28591068.0,0.0,0.0,0.0
22997,17473027.0,0.0,0.0,3145142.0
23012,93658115.0,180817.0,0.0,15820541.0
23013,16804908.0,0.0,0.0,3024888.0
23014,323248043.0,0.0,0.0,58753045.0
23033,41173420.0,0.0,0.0,7411219.0
23037,34209747471.0,75740.0,0.0,6091986470.0
23045,24999101.0,0.0,0.0,4499838.0
23050,70730953.0,0.0,0.0,12731544.0
23051,147896495.0,0.0,0.0,26621366.0
23068,52441179.0,0.0,0.0,8940152.0
23069,78926795.0,0.0,0.0,14206830.0
23083,20973988.0,6128.0,0.0,3447022.0
23086,110565116.0,0.0,0.0,20824984.0
23092,553713650.0,0.0,0.0,99668451.0
23097,27794028.0,0.0,0.0,5002920.0
23098,385984223.0,0.0,0.0,69477066.0
23112,237923873.0,0.0,0.0,28078846.0
23127,310309238.0,0.0,0.0,55855668.0
23128,301089756.0,0.0,0.0,18065386.0
23135,5147418.0,0.0,0.0,926536.0
23137,57647808.0,0.0,0.0,10376424.0
23143,187394304.0,1646812.0,0.0,13009037.0
23144,10443008.0,0.0,0.0,1879742.0
23147,667313905.0,156818.0,0.0,120144727.0
23172,31929876.0,0.0,0.0,5747378.0
23220,51190680.0,0.0,0.0,9214320.0
23222,55636683.0,78044.0,0.0,8821461.0
23236,6428653108.0,1858.0,0.0,1148659316.0
23245,18322620.0,0.0,0.0,3298068.0
23272,23889279.0,0.0,0.0,4300070.0
23282,83812008.0,0.0,0.0,15086160.0
23285,24605200.0,0.0,0.0,1476312.0
23312,8331037.0,0.0,0.0,1422630.0
23324,4000000.0,0.0,0.0,480000.0
23327,50000000.0,0.0,0.0,0.0
23333,3868194.0,0.0,0.0,696276.0
23348,15195168.0,0.0,0.0,2735136.0
23350,99450934.0,0.0,0.0,17901168.0
23351,14985938.0,1538.0,0.0,2444080.0
23374,395858995.0,517573.0,0.0,65862540.0
23378,229363272.0,0.0,0.0,41285388.0
23386,16512396.0,0.0,0.0,2972232.0
23405,51258062.0,150000.0,0.0,9235449.0
23417,102294605.0,0.0,0.0,18413028.0
23418,11805732.0,0.0,0.0,2125032.0
23430,988909826.0,2424646.0,0.0,178017377.0
23446,6862515.0,0.0,0.0,1235250.0
23450,795050568.0,0.0,0.0,143109108.0
23451,249949728.0,0.0,0.0,44990952.0
23468,44683795.0,0.0,0.0,8043083.0
23477,97218180.0,0.0,0.0,17499240.0
23481,95972819.0,0.0,0.0,17275088.0
23527,430773853.0,325864.0,0.0,76545551.0
23528,16085386.0,0.0,0.0,2729930.0
23549,21346140.0,0.0,0.0,3842304.0
23566,198358.0,0.0,0.0,23803.0
23590,109817776.0,0.0,0.0,19767120.0
23595,7499406.0,0.0,0.0,1349892.0
23599,476623572.0,4754445.0,0.0,85925279.0
23603,108754224.0,0.0,0.0,19575763.0
23626,20200000.0,0.0,0.0,2424000.0
23627,982475.0,0.0,0.0,176846.0
23628,539412720.0,0.0,0.0,85764215.0
23637,345621629.0,225174.0,0.0,61538139.0
23639,138544857.0,35837.0,0.0,23198262.0
23646,930000.0,0.0,0.0,167400.0
23663,25198595.0,0.0,0.0,4535745.0
23673,4766742.0,0.0,0.0,732014.0
23711,366833702.0,5200.0,0.0,41690363.0
23729,1201000.0,0.0,0.0,216180.0
23730,19217112.0,0.0,0.0,3459072.0
23733,20382120.0,0.0,0.0,3668784.0
23743,82580548.0,0.0,0.0,14864492.0
23746,5304732.0,0.0,0.0,954852.0
23769,289840526.0,0.0,0.0,52171293.0
23776,31324968.0,0.0,0.0,5638500.0
23778,18642300.0,15652.0,0.0,1924621.0
23779,6871404.0,0.0,0.0,1236852.0
23803,779841295.0,0.0,0.0,136683843.0
23809,2247722.0,0.0,0.0,404590.0
23827,2800000.0,0.0,0.0,364000.0
23828,1072195742.0,2772000.0,13860000.0,192819326.0
23838,26132556.0,0.0,0.0,4703856.0
23866,38800000.0,0.0,0.0,6984000.0
23882,16245188.0,0.0,0.0,2348947.0
23918,303736530.0,210714.0,0.0,38061720.0
23923,124521.0,0.0,0.0,7471.0
23926,34350890.0,0.0,0.0,6183160.0
23932,82124530.0,0.0,0.0,14782414.0
23934,778457969.0,630950.0,0.0,106523703.0
23947,8305512.0,0.0,0.0,1494996.0
23959,9035400.0,0.0,0.0,1093548.0
23976,25156840.0,20350.0,0.0,4184254.0
23988,1063121063.0,8400235.0,0.0,192873837.0
23991,63279004.0,0.0,0.0,11390226.0
24014,12219944.0,0.0,0.0,2199590.0
24021,3908532.0,0.0,0.0,703533.0
24058,510158092.0,33412.0,0.0,91642748.0
24092,22295094.0,0.0,0.0,4013118.0
24113,18423666.0,0.0,0.0,3316248.0
24123,1804567068.0,0.0,0.0,340807884.0
24130,14140018.0,0.0,0.0,2395203.0
24146,23188190.0,220218.0,0.0,4213513.0
24148,36714277.0,0.0,0.0,6608572.0
24149,5057700000.0,0.0,0.0,910386000.0
24158,192164655.0,53865.0,0.0,33162055.0
24194,8452026.0,0.0,0.0,1521365.0
24197,24379568.0,0.0,0.0,4388322.0
24202,2562163606.0,8461877.0,0.0,443820081.0
24219,745250591.0,427668.0,0.0,122611839.0
24226,1787659470.0,0.0,0.0,107259566.0
24229,63470.0,0.0,0.0,11424.0
24257,13363569.0,0.0,0.0,2405442.0
24259,6678956.0,0.0,0.0,1202213.0
24272,589956554.0,1922784.0,0.0,103632965.0
24290,32538012.0,0.0,0.0,5856840.0
24307,4582478691.0,13334472.0,0.0,825221489.0
24329,7161440.0,0.0,0.0,1289057.0
24331,4210406541.0,4165719.0,0.0,735673446.0
