,SND_MNTPRD_A,SND_MNTTVA_A,SND_MNTDRC_A,SND_MNTAVA_A,SND_MNTTAX_A,SND_MNTPAY_A,SND_MNTAIR_A
8476,5934806537.0,0.0,0.0,0.0,190000.0,190000.0,0.0
8482,648202606.0,0.0,0.0,0.0,430000.0,430000.0,0.0
8483,179000000.0,0.0,0.0,0.0,590000.0,590000.0,0.0
8484,35654409.0,0.0,0.0,0.0,40000.0,40000.0,0.0
8492,156564650.0,0.0,0.0,0.0,650000.0,650000.0,0.0
8495,208955663.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8501,10500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8502,6428580602.0,0.0,0.0,0.0,940000.0,940000.0,0.0
8513,6648504142.0,0.0,0.0,0.0,3280000.0,3280000.0,0.0
8521,10000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8533,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8552,74720659.0,1939555.0,0.0,0.0,397847.0,2337402.0,0.0
8553,10902381141.0,0.0,0.0,0.0,3960000.0,3960000.0,0.0
8588,55122366.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8605,272065519.0,0.0,0.0,0.0,100000.0,100000.0,0.0
8609,5164300.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8614,2036409002.0,0.0,0.0,0.0,230000.0,230000.0,0.0
8615,152500000.0,0.0,0.0,0.0,400000.0,400000.0,0.0
8622,20000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
8626,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8627,463570378.0,0.0,0.0,0.0,210000.0,210000.0,0.0
8629,2468711.0,0.0,0.0,0.0,0.0,0.0,0.0
8631,817870997.0,0.0,0.0,0.0,100000.0,100000.0,0.0
8651,1206943068.0,0.0,0.0,0.0,140000.0,140000.0,0.0
8652,253644462.0,487289.0,0.0,0.0,60000.0,547289.0,0.0
8676,2601822657.0,0.0,0.0,0.0,210000.0,210000.0,0.0
8691,1000000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
8700,3839229165.0,0.0,0.0,0.0,330000.0,330000.0,0.0
8701,23003919472.0,0.0,0.0,0.0,10550000.0,10550000.0,0.0
8704,188081015.0,0.0,0.0,0.0,80000.0,80000.0,0.0
8708,6000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8726,234792500.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8735,26334499731.0,0.0,0.0,0.0,3390000.0,3390000.0,0.0
8736,842038549.0,0.0,0.0,0.0,350000.0,350000.0,0.0
8741,1200000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8743,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8753,4067432.0,0.0,0.0,0.0,70000.0,70000.0,0.0
8755,59000000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
8757,181343293.0,0.0,0.0,0.0,40000.0,40000.0,0.0
8765,101719656.0,0.0,0.0,0.0,150000.0,150000.0,0.0
8780,14000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8786,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8800,1345002952.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0
8815,9482190567.0,18906.0,0.0,0.0,1682944.0,1701850.0,0.0
8822,8000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8830,5000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8840,1351637585.0,22328220.0,0.0,0.0,33122568.0,55450788.0,0.0
8851,410941104883.0,0.0,0.0,0.0,105433123.0,105433123.0,65733089.0
8855,42000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
8856,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8861,30000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
8864,2700000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8866,86000000.0,0.0,0.0,0.0,490000.0,490000.0,0.0
8867,30000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
8880,397584894.0,4266307.0,0.0,0.0,922721.0,5189028.0,0.0
8884,295065633.0,0.0,0.0,0.0,540000.0,540000.0,0.0
8888,57092042.0,0.0,0.0,0.0,20000.0,20000.0,0.0
8905,4600000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
8929,109500000.0,0.0,0.0,0.0,310000.0,310000.0,0.0
8930,1559872302.0,1440758.0,0.0,0.0,1360229.0,2800987.0,0.0
8936,1770319640.0,0.0,0.0,0.0,560000.0,560000.0,0.0
8948,43578352.0,399852.0,0.0,0.0,222563.0,622415.0,0.0
8958,371080573.0,0.0,0.0,0.0,50000.0,50000.0,0.0
8964,45000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8973,744496.0,0.0,0.0,0.0,10000.0,10000.0,0.0
8978,2059167270.0,142544.0,60.0,0.0,810800.0,953404.0,0.0
8980,9500000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
8982,17000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
8983,11000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
8996,455975200.0,0.0,0.0,0.0,170000.0,170000.0,0.0
8998,165000000.0,0.0,0.0,0.0,460000.0,460000.0,0.0
9000,489346202.0,0.0,0.0,0.0,120000.0,120000.0,0.0
9019,45558205.0,40858.0,0.0,0.0,491279.0,532137.0,15221.0
9021,215000000.0,0.0,0.0,0.0,290000.0,290000.0,0.0
9025,9000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9031,3684104517.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9033,656856803.0,0.0,0.0,0.0,140000.0,140000.0,0.0
9039,214410475.0,0.0,0.0,0.0,250000.0,250000.0,0.0
9040,14000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
9047,241835609.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9071,62096929462.0,0.0,0.0,0.0,3190000.0,3190000.0,0.0
9074,24000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9083,14000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
9090,94090036.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9098,326251540.0,7639647.0,0.0,0.0,140000.0,7779647.0,0.0
9099,8262940441.0,0.0,0.0,0.0,5120000.0,5120000.0,0.0
9108,25500000.0,0.0,0.0,0.0,360000.0,360000.0,0.0
9125,62000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
9132,9241739.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9137,8000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
9141,133548495.0,468531.0,0.0,0.0,601814.0,1070345.0,0.0
9146,42500000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
9158,125987177.0,0.0,0.0,0.0,70000.0,70000.0,0.0
9173,883680060.0,121895.0,0.0,0.0,260000.0,381895.0,0.0
9176,19887000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
9180,1214963261.0,0.0,0.0,0.0,240000.0,240000.0,0.0
9185,19463275.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9188,51238514.0,0.0,0.0,0.0,200000.0,200000.0,0.0
9193,1566450.0,0.0,0.0,0.0,0.0,0.0,0.0
9195,12635510358.0,0.0,0.0,0.0,4960000.0,4960000.0,0.0
9201,6360267015.0,0.0,0.0,0.0,780000.0,780000.0,0.0
9229,1214555880.0,0.0,0.0,0.0,360000.0,360000.0,0.0
9248,1327183241.0,0.0,0.0,0.0,60000.0,60000.0,0.0
9261,7696508858.0,0.0,0.0,0.0,3420000.0,3420000.0,0.0
9263,151089352.0,0.0,0.0,0.0,100000.0,100000.0,0.0
9265,4484235.0,0.0,0.0,0.0,0.0,0.0,0.0
9271,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9272,38962000.0,0.0,0.0,0.0,0.0,0.0,0.0
9274,310000000.0,0.0,0.0,0.0,310000.0,310000.0,0.0
9278,644634703.0,0.0,0.0,0.0,100000.0,100000.0,0.0
9279,433106849.0,0.0,0.0,0.0,210000.0,210000.0,0.0
9280,56043149490.0,0.0,0.0,0.0,2915000.0,2915000.0,0.0
9284,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9288,1647279463.0,0.0,0.0,0.0,240000.0,240000.0,0.0
9289,43955575197.0,2590880.0,0.0,0.0,4068346.0,6659226.0,0.0
9294,2654610537.0,0.0,0.0,0.0,240000.0,240000.0,0.0
9295,634073483.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9304,6171234.0,0.0,0.0,0.0,0.0,0.0,0.0
9308,283137214.0,0.0,0.0,0.0,270000.0,270000.0,0.0
9315,20172750.0,0.0,0.0,0.0,80000.0,80000.0,0.0
9319,3894922950.0,0.0,0.0,0.0,430000.0,430000.0,0.0
9320,28907188.0,0.0,0.0,0.0,30000.0,30000.0,0.0
9327,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9331,218057818.0,0.0,0.0,0.0,160000.0,160000.0,0.0
9334,228000000.0,0.0,0.0,0.0,350000.0,350000.0,0.0
9357,274384845.0,0.0,0.0,0.0,370000.0,370000.0,0.0
9366,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9375,57203643458.0,520913.0,0.0,0.0,1529562.0,2050475.0,0.0
9378,20404464.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9379,43773397.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9384,22941421.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9390,25000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9392,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9393,149252134900.0,0.0,0.0,0.0,36230000.0,36230000.0,0.0
9396,485000000.0,0.0,0.0,0.0,260000.0,260000.0,0.0
9398,3876262.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9403,2500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9408,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9413,500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9416,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9419,218311454891.0,0.0,0.0,0.0,3520000.0,3520000.0,0.0
9420,1352322405.0,0.0,0.0,0.0,370000.0,370000.0,0.0
9421,49535265.0,0.0,0.0,0.0,240000.0,240000.0,0.0
9431,2494956980.0,0.0,0.0,0.0,0.0,0.0,0.0
9436,28809504.0,475951.0,0.0,0.0,114726.0,590677.0,0.0
9437,860035774.0,0.0,0.0,0.0,620000.0,620000.0,0.0
9461,46253183.0,0.0,0.0,0.0,80000.0,80000.0,0.0
9476,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9483,9147735930.0,0.0,0.0,0.0,2430000.0,2430000.0,0.0
9501,101474069.0,0.0,0.0,0.0,595000.0,595000.0,0.0
9504,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9508,14070616125.0,426372.0,0.0,0.0,1959382.0,2385754.0,0.0
9513,16000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9516,7232631.0,6763.0,0.0,0.0,10000.0,16763.0,0.0
9519,242175196.0,0.0,0.0,0.0,310000.0,310000.0,0.0
9529,30196325.0,0.0,0.0,0.0,70000.0,70000.0,0.0
9531,500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9548,150310093.0,0.0,0.0,0.0,210000.0,210000.0,0.0
9563,355603579.0,0.0,0.0,0.0,450000.0,450000.0,0.0
9570,3826230900.0,0.0,0.0,0.0,550000.0,550000.0,0.0
9575,578116318.0,0.0,0.0,0.0,150000.0,150000.0,0.0
9578,204000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
9580,3988514813.0,0.0,0.0,0.0,115000.0,115000.0,0.0
9590,584096862.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9596,3448999910.0,0.0,0.0,0.0,350000.0,350000.0,0.0
9609,5221188815.0,0.0,0.0,0.0,860000.0,860000.0,0.0
9625,1395792321.0,0.0,0.0,0.0,40000.0,40000.0,0.0
9636,501203936.0,0.0,0.0,0.0,320000.0,320000.0,0.0
9656,15000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
9664,227941032.0,169716.0,469089.0,0.0,83995.0,722800.0,0.0
9700,90240013.0,0.0,0.0,0.0,40000.0,40000.0,0.0
9713,59611557.0,0.0,0.0,0.0,40000.0,40000.0,0.0
9720,7893851089.0,0.0,0.0,0.0,2155000.0,2155000.0,0.0
9721,24279237.0,0.0,0.0,0.0,60000.0,60000.0,0.0
9725,194297441.0,0.0,0.0,0.0,140000.0,140000.0,0.0
9728,6000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
9758,17208698825.0,0.0,0.0,0.0,805000.0,805000.0,0.0
9769,5016775950.0,0.0,0.0,0.0,730000.0,730000.0,0.0
9787,58000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9797,3949900.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9811,30800000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
9820,11645117400.0,11364840.0,0.0,0.0,340945.0,11705785.0,0.0
9823,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9833,26446716.0,0.0,0.0,0.0,30000.0,30000.0,0.0
9839,70376100.0,0.0,0.0,0.0,190000.0,190000.0,0.0
9846,3816870990.0,0.0,0.0,0.0,90000.0,90000.0,0.0
9855,6000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
9858,2165370471.0,0.0,0.0,0.0,700000.0,700000.0,0.0
9860,264452579.0,0.0,0.0,0.0,60000.0,60000.0,0.0
9877,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
9886,17013882735.0,0.0,0.0,0.0,8330000.0,8330000.0,0.0
9889,11672004220.0,18325987.0,0.0,0.0,9937270.0,28263257.0,0.0
9904,196484746.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9906,17500000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
9921,764035782.0,0.0,0.0,0.0,240000.0,240000.0,0.0
9923,75077128208.0,6068248.0,0.0,0.0,693279.0,6761527.0,0.0
9925,4000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
9929,13000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
9936,99077924.0,0.0,0.0,0.0,320000.0,320000.0,0.0
9937,17000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
9943,8500000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
9957,128342829.0,4341381.0,0.0,0.0,1313430.0,5654811.0,2241396.0
9959,14099675.0,0.0,0.0,0.0,120000.0,120000.0,0.0
9964,20000000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
9967,3843544311.0,0.0,0.0,0.0,770000.0,770000.0,0.0
9970,1435654014.0,0.0,0.0,0.0,870000.0,870000.0,0.0
9992,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
9993,445846647.0,0.0,0.0,0.0,500000.0,500000.0,0.0
10007,5094320.0,305659.0,0.0,0.0,10000.0,315659.0,0.0
10020,355390235.0,0.0,0.0,0.0,180000.0,180000.0,0.0
10034,528762207.0,0.0,0.0,0.0,260000.0,260000.0,0.0
10038,12090251.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10045,408338660.0,13409.0,0.0,0.0,172213.0,185622.0,0.0
10049,26820125.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10057,11659372303.0,0.0,0.0,0.0,180000.0,180000.0,0.0
10060,4623582244.0,0.0,0.0,0.0,0.0,0.0,0.0
10064,47062272860.0,0.0,0.0,0.0,5010000.0,5010000.0,0.0
10068,316224101.0,0.0,0.0,0.0,490000.0,490000.0,0.0
10078,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10084,18767644706.0,897853.0,0.0,0.0,3314877.0,4212730.0,0.0
10102,2221650.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10107,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10118,27489956.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10131,142931125747.0,0.0,0.0,0.0,14100000.0,14100000.0,0.0
10137,96808339174.0,0.0,0.0,0.0,170000.0,170000.0,0.0
10139,86700000.0,0.0,0.0,0.0,0.0,0.0,0.0
10151,554508157.0,0.0,0.0,0.0,40000.0,40000.0,0.0
10153,464000000.0,0.0,0.0,0.0,520000.0,520000.0,0.0
10160,62951526.0,0.0,0.0,0.0,200000.0,200000.0,0.0
10161,602628758.0,0.0,0.0,0.0,90000.0,90000.0,0.0
10162,14393775255.0,0.0,0.0,0.0,0.0,0.0,0.0
10181,5382963745.0,0.0,0.0,0.0,240000.0,240000.0,0.0
10182,633518175.0,0.0,0.0,0.0,110000.0,110000.0,0.0
10193,44756451.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10200,72508011.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10205,335000000.0,0.0,0.0,0.0,380000.0,380000.0,0.0
10207,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10212,57794317.0,0.0,0.0,0.0,60000.0,60000.0,0.0
10216,362080589.0,2487763.0,0.0,0.0,154632.0,2642395.0,0.0
10223,446883489.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10236,5205029918.0,0.0,0.0,0.0,260000.0,260000.0,0.0
10240,2063629256.0,0.0,0.0,0.0,480000.0,480000.0,0.0
10241,6000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
10242,371008990.0,0.0,0.0,0.0,590000.0,590000.0,0.0
10246,45796076774.0,0.0,0.0,0.0,4460000.0,4460000.0,0.0
10267,4364701393.0,0.0,0.0,0.0,3050000.0,3050000.0,0.0
10276,62003300.0,0.0,0.0,0.0,0.0,0.0,0.0
10288,2258268672.0,960315.0,0.0,0.0,875803.0,1836118.0,0.0
10292,139137377.0,0.0,0.0,0.0,180000.0,180000.0,0.0
10293,806781549.0,0.0,0.0,0.0,160000.0,160000.0,0.0
10296,418746814.0,0.0,0.0,0.0,160000.0,160000.0,0.0
10305,241000000.0,0.0,0.0,0.0,420000.0,420000.0,0.0
10306,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10318,77835193.0,0.0,0.0,0.0,100000.0,100000.0,0.0
10331,12500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10332,52608751.0,0.0,0.0,0.0,160000.0,160000.0,0.0
10333,738858412.0,0.0,0.0,0.0,230000.0,230000.0,0.0
10343,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10345,15000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10348,6524744.0,0.0,0.0,0.0,90000.0,90000.0,0.0
10354,1986400673.0,0.0,0.0,0.0,180000.0,180000.0,0.0
10362,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10366,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10369,475569972.0,0.0,0.0,0.0,475000.0,475000.0,0.0
10388,14018992235.0,6537.0,0.0,0.0,3040000.0,3046537.0,0.0
10394,177651428.0,0.0,0.0,0.0,60000.0,60000.0,0.0
10401,35000000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
10405,3091184704.0,0.0,0.0,0.0,670000.0,670000.0,0.0
10410,10000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10411,461792683.0,0.0,0.0,0.0,40000.0,40000.0,0.0
10422,5000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10423,7500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10438,14001029.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10446,1062260216.0,0.0,0.0,0.0,70000.0,70000.0,0.0
10450,165080485.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10454,83985594.0,102530.0,0.0,0.0,228460.0,330990.0,0.0
10456,165714505.0,0.0,0.0,0.0,0.0,0.0,0.0
10464,12000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10472,541385411.0,0.0,0.0,0.0,110000.0,110000.0,0.0
10475,712850212.0,0.0,0.0,0.0,470000.0,470000.0,0.0
10501,120371947.0,0.0,0.0,0.0,340000.0,340000.0,0.0
10504,247209474.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10505,2726914504.0,0.0,0.0,0.0,3060000.0,3060000.0,0.0
10529,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10535,24000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
10536,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10538,31376729.0,0.0,0.0,0.0,230000.0,230000.0,0.0
10543,2055374397.0,0.0,0.0,0.0,90000.0,90000.0,0.0
10545,2109727950.0,0.0,0.0,0.0,120000.0,120000.0,0.0
10556,128254420.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10566,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10572,418164261.0,0.0,0.0,0.0,240000.0,240000.0,0.0
10577,163485500.0,0.0,0.0,0.0,240000.0,240000.0,0.0
10582,300000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10588,6242124.0,36360.0,0.0,0.0,23000.0,59360.0,0.0
10594,96472833.0,0.0,0.0,0.0,230000.0,230000.0,0.0
10596,335719155.0,7884265.0,0.0,0.0,11012718.0,18896983.0,0.0
10600,42900000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
10605,212138679.0,71893.0,0.0,0.0,69581.0,141474.0,0.0
10626,32400000.0,0.0,0.0,0.0,260000.0,260000.0,0.0
10628,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
10633,54492059.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10637,3923980066.0,0.0,0.0,0.0,1740000.0,1740000.0,0.0
10658,289851615.0,0.0,0.0,0.0,210000.0,210000.0,0.0
10661,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10670,696620805531.0,0.0,0.0,0.0,20220000.0,20220000.0,0.0
10675,24900000.0,0.0,0.0,0.0,490000.0,490000.0,0.0
10680,34000000.0,0.0,0.0,0.0,280000.0,280000.0,0.0
10749,72336242.0,0.0,0.0,0.0,110000.0,110000.0,0.0
10751,2416552194.0,0.0,0.0,0.0,1220000.0,1220000.0,0.0
10769,5544168321.0,0.0,0.0,0.0,2970000.0,2970000.0,0.0
10772,9500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10781,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
10782,20400000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
10793,108950918.0,380589.0,1534075.0,0.0,73358.0,1988022.0,0.0
10804,212820888.0,0.0,0.0,0.0,130000.0,130000.0,0.0
10815,112500000.0,0.0,0.0,0.0,430000.0,430000.0,0.0
10824,1458728369.0,0.0,0.0,0.0,40000.0,40000.0,0.0
10834,3817562659.0,0.0,0.0,0.0,1130000.0,1130000.0,0.0
10839,4469268449.0,0.0,0.0,0.0,940000.0,940000.0,0.0
10841,69471663.0,0.0,0.0,0.0,50000.0,50000.0,0.0
10859,10000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
10860,751974807.0,0.0,0.0,0.0,40000.0,40000.0,0.0
10861,1153173825.0,0.0,0.0,0.0,0.0,0.0,0.0
10862,4148943919.0,0.0,0.0,0.0,5060000.0,5060000.0,0.0
10866,202882180.0,139009.0,0.0,0.0,20000.0,159009.0,0.0
10876,334827241676.0,0.0,0.0,0.0,17445000.0,17445000.0,0.0
10884,1542118250.0,0.0,0.0,0.0,2130000.0,2130000.0,0.0
10890,12955499.0,0.0,0.0,0.0,30000.0,30000.0,0.0
10897,35227997947.0,0.0,0.0,0.0,100000.0,100000.0,0.0
10904,2433981800.0,0.0,0.0,0.0,1575000.0,1575000.0,0.0
10911,55000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
10937,128000000.0,0.0,0.0,0.0,230000.0,230000.0,0.0
10939,4831323168.0,0.0,0.0,0.0,60000.0,60000.0,0.0
10940,28900000.0,0.0,0.0,0.0,300000.0,300000.0,0.0
10942,124943793.0,0.0,0.0,0.0,210000.0,210000.0,0.0
10946,29000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
10948,52945224458.0,0.0,0.0,0.0,13630000.0,13630000.0,0.0
10952,99205275.0,0.0,0.0,0.0,20000.0,20000.0,0.0
10957,98889543.0,0.0,0.0,0.0,60000.0,60000.0,0.0
10960,144217225.0,3238283.0,0.0,0.0,887385.0,4125668.0,0.0
10961,10161162201.0,0.0,0.0,0.0,570000.0,570000.0,0.0
10965,14000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
10966,1275172471.0,0.0,0.0,0.0,710000.0,710000.0,0.0
10975,17874354376.0,0.0,0.0,0.0,1630000.0,1630000.0,0.0
10979,107000000.0,0.0,0.0,0.0,180000.0,180000.0,0.0
10982,302240685.0,0.0,0.0,0.0,80000.0,80000.0,0.0
10986,11121066462.0,0.0,0.0,0.0,220000.0,220000.0,0.0
10994,4455889772.0,0.0,0.0,0.0,4370000.0,4370000.0,0.0
11006,98812938.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11013,221593938.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11016,23867730.0,377466.0,0.0,0.0,72709.0,450175.0,0.0
11026,3030466223.0,0.0,0.0,0.0,220000.0,220000.0,0.0
11030,38752323.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11036,63082380.0,0.0,0.0,0.0,540000.0,540000.0,0.0
11038,34183503602.0,0.0,0.0,0.0,3760000.0,3760000.0,0.0
11047,38733600.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11048,136533155.0,0.0,0.0,0.0,290000.0,290000.0,0.0
11086,20038012232.0,21486446.0,0.0,0.0,4561922.0,26048368.0,0.0
11088,188124148407.0,0.0,0.0,0.0,12080000.0,12080000.0,0.0
11095,251367385.0,0.0,0.0,0.0,320000.0,320000.0,0.0
11120,790751098.0,0.0,0.0,0.0,300000.0,300000.0,0.0
11126,63000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
11135,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11149,69839932.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11160,6000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11162,7000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
11163,5000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11170,17679930.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11174,5351787.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11177,14341201.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11188,3800000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11197,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11200,19500000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
11203,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11215,411464114.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11216,1182776363.0,698176.0,0.0,0.0,1117053.0,1815229.0,0.0
11220,20290819048.0,468919.0,0.0,0.0,804523.0,1273442.0,0.0
11236,4000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11250,72080271789.0,1656653.0,0.0,0.0,6573298.0,8229951.0,0.0
11253,2629002966.0,0.0,0.0,0.0,430000.0,430000.0,0.0
11260,124984211.0,0.0,0.0,0.0,230000.0,230000.0,0.0
11261,107944978.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11265,44966830.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11297,1512038.0,96498.0,0.0,0.0,151909.0,248407.0,0.0
11302,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11310,1600000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11328,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11345,741742828.0,0.0,0.0,0.0,850000.0,850000.0,0.0
