,ADB_MNTORD,target,GROUP
18872,15212180.0,17.833007444624126,1
18877,628207551.0,0.0,0
18878,31557830.0,15.387019578484619,1
18882,904050067.0,18.01489319386537,1
18883,2500000.0,17.221612724811102,1
18884,4500000.0,17.602563792407516,1
18891,15000150.0,13.651891023022465,1
18892,161162093.0,0.0,0
18898,21230454.0,14.983236510823605,1
18899,78621975.0,15.772217073094756,1
18900,114179107.0,0.0,0
18901,17429000.0,12.991249631344301,1
18904,51866173.0,17.542180062898932,1
18905,2284490856.0,0.0,0
18906,72002257.0,15.423583138757177,1
18912,80894939.0,15.725451057712323,1
18916,58318064.0,15.382929926965573,1
18920,200118.0,14.33443827098324,1
18934,18963636.0,0.0,0
18943,86029967.0,17.21036218115619,1
18948,1410338381.0,20.31171009754232,1
18952,116252479.0,15.67674664832022,1
18954,263536058.0,0.0,0
18972,68139350281.0,0.0,0
18973,494423221.0,15.880562565090244,1
18974,17999600.0,13.499450958623743,1
18976,244263216.0,0.0,0
18980,816774062.0,0.0,0
18985,2056234880.0,0.0,0
18987,365127813.0,15.713342539320502,1
18989,605365.0,14.168495000371824,1
18992,12104780.0,0.0,0
18998,1195269469.0,0.0,0
18999,21167993.0,17.29076560337185,1
19008,465749240.0,15.621167343917039,1
19011,21757120.0,16.660511798029884,1
19014,4500000.0,13.721416338580338,1
19015,1781670635.0,0.0,0
19017,32356103.0,14.718853832084156,1
19020,3150000.0,14.093143052138025,1
19023,2784236877.0,16.93083187979608,1
19033,1251980.0,0.0,0
19036,745662.0,17.41782020122027,1
19039,29083992.0,13.621480321327242,1
19040,400000.0,0.0,0
19041,70000000.0,17.57157894745036,1
19058,12869960.0,18.558627091305823,1
19059,12517912.0,0.0,0
19060,468999447.0,0.0,0
19061,310675155.0,0.0,0
19068,3734272.0,10.79189308092075,1
19071,656859033.0,0.0,0
19080,1029358211.0,0.0,0
19082,1505481793.0,0.0,0
19095,3154900.0,14.747379319801748,1
19097,378564853.0,18.246958502831124,1
19098,29659117.0,0.0,0
19104,920978.0,0.0,0
19108,1353355214.0,17.72170150998157,1
19115,17456440.0,17.843504593914183,1
19121,20005128.0,14.760131376352836,1
19128,15394165.0,14.27446461491228,1
19137,25975000.0,17.22115287956116,1
19139,66030934.0,18.12791270654612,1
19147,153234942.0,14.271542029643125,1
19148,32051929740.0,0.0,0
19152,393258684.0,13.584424296676787,1
19155,12760000.0,0.0,0
19156,909707697.0,16.093503220849517,1
19158,25475862.0,15.799358592206302,1
19162,5299200.0,0.0,0
19164,1257108932.0,17.785587769224225,1
19168,114044976.0,0.0,0
19172,9124000.0,18.156172147046522,1
19178,35470741.0,17.722031112638366,1
19191,9819084.0,13.996816599296904,1
19200,472111828.0,0.0,0
19205,51075000.0,15.036619791377847,1
19208,638983567.0,0.0,0
19209,1386350955.0,14.27546448266944,1
19212,296541027.0,16.210552035286472,1
19220,20415600.0,0.0,0
19222,1167612331.0,0.0,0
19226,209407998.0,16.758302497294437,1
19236,15011812.0,14.41009517545072,1
19244,3052500.0,0.0,0
19248,217132077.0,19.05949168928325,1
19254,2016000.0,14.118376519508427,1
19255,4096500.0,17.414701545789672,1
19264,501076045.0,0.0,0
19266,30063051.0,0.0,0
19268,23273003.0,0.0,0
19270,63848561.0,16.091711839096302,1
19271,207641783.0,15.47341934550524,1
19274,5920800.0,0.0,0
19275,22367517.0,15.187586819246553,1
19282,1327329.0,0.0,0
19285,12863716071.0,0.0,0
19287,632653184.0,0.0,0
19294,40000000.0,0.0,0
19303,1907760.0,14.78902361274726,1
19308,115000.0,17.279873769053676,1
19314,36147360.0,16.03718034601583,1
19315,5208496.0,0.0,0
19318,6384912.0,15.256124055989455,1
19320,29912000.0,15.450791835253456,1
19326,8578500.0,0.0,0
19330,494898515.0,16.861116598853858,1
19333,77803501.0,13.721100972503095,1
19337,2579700.0,11.778637963993013,1
19348,23191666.0,15.637193326103684,1
19351,49902990.0,0.0,0
19352,276000.0,0.0,0
19354,41880937.0,15.662959826108073,1
19355,602407956.0,0.0,0
19359,12022900.0,14.130653359454055,1
19361,165000.0,13.686511734852154,1
19363,1255038660.0,0.0,0
19365,14999690.0,12.958730886951153,1
19368,1286076974.0,16.183693017571112,1
19373,9847032.0,16.89087322343211,1
19382,29489728.0,0.0,0
19385,1665781.0,19.719015552342405,1
19386,85030275.0,16.570863404730222,1
19388,10218220.0,12.283639984312215,1
19390,300422337.0,17.813813034270773,1
19393,7198200.0,14.536584141165056,1
19404,6240044.0,13.242614475997314,1
19410,102931019.0,0.0,0
19414,715080.0,11.539109647543647,1
19417,450836467.0,18.04630237214151,1
19420,1016604964.0,17.329153407630884,1
19422,99254613.0,16.109805381440548,1
19424,189553672.0,16.46207705167502,1
19426,5738000.0,18.544615529843465,1
19427,318562407.0,17.46050379637378,1
19436,300000.0,14.985653118416893,1
19438,159424072.0,16.294236898927046,1
19440,330071646.0,16.812320550570405,1
19442,1102049966.0,0.0,0
19452,387192012.0,0.0,0
19461,1389992051.0,17.883553477968512,1
19468,229609260.0,16.632793149334294,1
19469,451018606.0,18.529268485510247,1
19473,129719210.0,0.0,0
19475,31579200.0,19.521010912885533,1
19477,11511281.0,14.46905791351712,1
19486,314929.0,13.136435893435133,1
19488,26187122.0,15.118292051531078,1
19490,33483500.0,0.0,0
19491,955000.0,0.0,0
19495,12300000.0,14.67672696160614,1
19497,79511081.0,12.328038034054147,1
19500,2727420.0,14.001551024366982,1
19511,315675267.0,0.0,0
19512,5127700.0,15.441625826962731,1
19520,175000.0,16.784500060037608,1
19526,134579437.0,16.818658269074117,1
19531,125012540.0,0.0,0
19532,19245800.0,16.88412073315964,1
19544,847861654.0,0.0,0
19545,4542002958.0,18.47506680280959,1
19554,567189119.0,0.0,0
19557,557373791.0,13.270916132331646,1
19562,217777998.0,16.609174198285153,1
19570,551485.0,0.0,0
19572,690647158.0,0.0,0
19577,552000.0,0.0,0
19582,5897060.0,0.0,0
19588,3914410.0,16.941235514037217,1
19594,23018000.0,0.0,0
19597,2280000.0,0.0,0
19602,2716735565.0,0.0,0
19610,7389160.0,18.22961376922603,1
19617,5785473.0,0.0,0
19620,71380.0,13.042128984693722,1
19622,2990000.0,16.95264286626982,1
19624,461033013.0,16.77867857491997,1
19653,14252205.0,13.707661392629545,1
19654,1591904800.0,0.0,0
19655,1498004.0,16.455421380393755,1
19662,40012527.0,0.0,0
19664,574619895.0,0.0,0
19667,44034176.0,0.0,0
19668,7009967.0,17.713399141425484,1
19680,60520440.0,17.148950732962582,1
19688,471612783.0,0.0,0
19693,3197346356.0,0.0,0
19694,3101866.0,14.044074591882872,1
19697,281050941.0,0.0,0
19698,11266560.0,15.011181194469854,1
19699,283685926.0,17.29538346698088,1
19700,1451500.0,16.435007466663304,1
19703,26259141.0,19.02580930405962,1
19704,491905993.0,16.59725393568062,1
19706,246272393.0,17.39496725668559,1
19708,495600.0,0.0,0
19709,14087723.0,16.805515712837437,1
19715,503264354.0,16.604961190769313,1
19716,24172449.0,13.978768214536002,1
19720,18981400.0,13.834209635396759,1
19722,1143000.0,0.0,0
19724,190859432.0,16.466668309854807,1
19728,337205000.0,0.0,0
19730,20170788.0,10.22694691636343,1
19732,13992281.0,11.019759651431077,1
19738,10404517.0,19.91213496034913,1
19739,19605400.0,0.0,0
19741,15302478.0,17.003652127216217,1
19744,70000.0,0.0,0
19749,118046600.0,16.325473575313996,1
19758,12266267.0,0.0,0
19772,1099984.0,15.092080171784005,1
19781,126118956.0,17.867237678008628,1
19788,814818580.0,15.570294964011971,1
19789,161901707.0,0.0,0
19790,13902897.0,13.648472018634825,1
19793,159765.0,13.741987799155199,1
19800,373333.0,14.142970880424466,1
19802,103333395.0,0.0,0
19822,46441078.0,15.771636490614428,1
19829,21018592.0,0.0,0
19837,3748589.0,0.0,0
19838,8510700.0,12.810669993557134,1
19840,30028640.0,16.649043498003078,1
19842,5419657.0,11.876651491495654,1
19843,292748484.0,15.812709515682787,1
19845,1204422.0,15.634042589008956,1
19847,313709600.0,0.0,0
19850,28192820.0,0.0,0
19853,60156090.0,16.939809909799493,1
19857,27990000.0,15.266652142568267,1
19870,365530556.0,14.49011436803128,1
19881,4795992.0,0.0,0
19885,102411076.0,18.32717281911047,1
19886,3878154713.0,0.0,0
19887,160000.0,16.764151276395314,1
19889,2020169.0,15.20419805325294,1
19891,5000000.0,14.269502938546019,1
19898,7843500.0,17.298598477471284,1
19899,186652286.0,17.245937108256758,1
19900,23188898.0,14.51883279659958,1
19901,7093832.0,0.0,0
19903,1781411.0,16.183621746783434,1
19906,2948866635.0,0.0,0
19910,23783947.0,19.8466024302592,1
19911,802400.0,17.585326842981335,1
19913,313000.0,15.346334608105582,1
19916,1909390749.0,18.112371479544386,1
19918,29968355.0,0.0,0
19921,5073929.0,15.39459915378266,1
19927,5050000.0,13.113855286023645,1
19933,10875824.0,14.822976386503992,1
19936,420000.0,0.0,0
19938,3910155.0,0.0,0
19944,1148698728.0,0.0,0
19948,196733816.0,0.0,0
19949,49365878.0,10.705825404334252,1
19954,43660.0,14.716543479199428,1
19956,1741908731.0,0.0,0
19960,3145679.0,15.541517614030305,1
19961,883500.0,16.764736115794932,1
19963,13683833.0,14.546920300489528,1
19966,499932589.0,0.0,0
19967,87728854.0,0.0,0
19993,12696130.0,17.45240634786129,1
19999,21225840.0,0.0,0
20002,1160695.0,17.74586569827969,1
20003,55731594.0,0.0,0
20004,4105000.0,15.441178252088035,1
20009,18025680.0,16.43812000255197,1
20011,9163189.0,16.09136823455812,1
20015,77719629.0,15.595158646284986,1
20034,404254489.0,16.606149515114065,1
20035,3303647607.0,18.26898481043524,1
20038,229232950.0,0.0,0
20046,274254420.0,19.395239149987468,1
20050,1450000.0,15.336395250834695,1
20051,264220111.0,0.0,0
20052,300556295.0,13.831918213172555,1
20059,1191833320.0,0.0,0
20065,277982988.0,12.585412782378562,1
20067,5690432.0,18.72003061463483,1
20068,8403829.0,0.0,0
20071,104321679.0,14.013164799409099,1
20076,87975.0,0.0,0
20077,372000.0,0.0,0
20079,13708120.0,14.616497278859628,1
20082,18101102.0,13.784745118028185,1
20086,22503200.0,0.0,0
20090,99589201.0,16.825653398732094,1
20097,13697756.0,17.16654491852001,1
20100,38060093.0,15.574364186528413,1
20102,1984009309.0,0.0,0
20105,65028245.0,0.0,0
20120,587816771.0,18.065383835800308,1
20123,820000.0,18.258650965389,1
20133,3359796072.0,0.0,0
20135,85402500.0,15.829526518518467,1
20137,51113016.0,0.0,0
20141,114191548.0,15.070131798801606,1
20142,156710890.0,0.0,0
20144,12956528.0,18.353830443377333,1
20156,960000.0,18.24759768055699,1
20158,288436963.0,0.0,0
20164,498562983.0,0.0,0
20171,5233131.0,18.353070341414696,1
20173,3997700.0,0.0,0
20175,191406838.0,16.89560194854058,1
20178,3100500.0,0.0,0
20180,1889120.0,16.655463784954556,1
20184,61887600.0,18.460037534385176,1
20185,113500000.0,15.62615605807174,1
20187,37273345.0,15.025845779122395,1
20188,40947648.0,13.10210352559695,1
20193,3669490.0,16.661738432657565,1
20202,69114919.0,0.0,0
20205,23060100.0,0.0,0
20213,9900800.0,11.119364223864887,1
20216,17994200.0,13.582889738884909,1
20219,17999650.0,13.141035954669714,1
20221,38835892.0,13.00134762213593,1
20222,27897085.0,17.950178222280496,1
20228,111866895.0,0.0,0
20230,1409753988.0,16.325282488361495,1
20234,700400.0,0.0,0
20241,961762033.0,0.0,0
20243,55791260.0,0.0,0
20245,905209550.0,11.57345596471026,1
20246,7703543888.0,20.42353616540445,1
20249,29906945.0,17.40816544184635,1
20255,7847220.0,19.439082264436678,1
20257,992412377.0,0.0,0
20258,11577626.0,14.07147206073812,1
20260,1317880.0,15.679349884587154,1
20261,395664138.0,17.239588895897885,1
20262,143415471.0,15.783202187418773,1
20271,160400.0,14.353561194842086,1
20279,344558736.0,17.29062072844741,1
20282,2456328.0,13.998539364598091,1
20284,38603800.0,14.895401354698697,1
20294,6306500.0,17.102928715508725,1
20296,1593000.0,15.484073238584713,1
20307,5028367.0,18.156473267813453,1
20315,50422049.0,15.855626380977945,1
20318,584100.0,16.27853341132519,1
20323,31058396652.0,18.51968690338335,1
20324,57924910.0,12.43681525075968,1
20326,127630252.0,15.358605655835285,1
20329,30598235.0,14.597716143920849,1
20330,1821542.0,18.17751788686889,1
20332,3136000.0,11.981484301004722,1
20341,224991.0,16.669857419529173,1
20344,716072353.0,17.185918952684542,1
20347,19285920.0,16.258454719366064,1
20349,37835337.0,14.626441218624947,1
20350,60880000.0,18.647671286099392,1
20352,29119668.0,15.306611231199572,1
20392,26852316.0,14.937868018672747,1
20399,73107666.0,0.0,0
20400,1970138964.0,16.498814001676973,1
20401,530000.0,17.208535099433664,1
20406,199000.0,13.85212113690982,1
20407,154413086.0,14.694667485575184,1
20408,13370580.0,15.698483645717545,1
20410,1391843449.0,0.0,0
20415,1593605933.0,17.093892374509565,1
20417,218064.0,15.487656567331216,1
20423,302071921.0,17.98340683765914,1
20433,121631266.0,16.95333692188622,1
20435,1059496350.0,0.0,0
20439,50075432.0,15.848728302037086,1
20441,328202133.0,9.535968306842717,1
20443,2401760276.0,0.0,0
20447,10731120.0,0.0,0
20448,2010000.0,17.556901837505173,1
20453,83127187.0,0.0,0
20455,82324893.0,19.81811142790338,1
20458,109376350.0,14.744330075795498,1
20463,5044032087.0,0.0,0
20470,37500.0,17.056514148036495,1
20473,2255972953.0,0.0,0
20477,50239372.0,15.996802098140687,1
20488,689120.0,0.0,0
20489,9037880.0,0.0,0
20491,13223300.0,18.166725126514407,1
20494,210741773.0,14.959680171756705,1
20496,5052303116.0,13.963870216434138,1
20497,295337550.0,16.805764402291565,1
20498,2530178126.0,0.0,0
20499,7774488441.0,14.636612422675428,1
20502,824935809.0,0.0,0
20509,8111847.0,0.0,0
20511,12550720.0,0.0,0
20512,6000000.0,15.515926552932054,1
20515,660541448.0,17.723666756923183,1
20519,21706500.0,14.528044593124402,1
20524,398991608.0,17.481296472164377,1
20525,8592797428.0,0.0,0
20532,40013541.0,12.6895784586412,1
20542,1721034198.0,0.0,0
20544,2229640019.0,19.938393712336826,1
20547,685081474.0,0.0,0
20551,168700.0,13.996675612934391,1
20554,183576500.0,0.0,0
20555,37170000.0,17.333440408816248,1
20557,13647617.0,13.87442454100155,1
20559,199553945.0,17.509788339851784,1
20565,9236745.0,15.653287621180056,1
20567,26062265.0,14.49951658519859,1
20570,59283500.0,16.128454116335043,1
20576,135110.0,14.58090444388078,1
20577,387966402.0,15.677153457569526,1
20581,60604835.0,16.078627011073745,1
20582,55463840.0,0.0,0
20589,82408616.0,17.419318007834402,1
20591,385840.0,15.032439369588737,1
20592,53840009.0,15.902142188889446,1
20596,363450736.0,16.785935485017713,1
20609,114084441.0,16.672136614108492,1
20610,27074451.0,19.03255260665353,1
20614,253109047.0,0.0,0
20615,387240.0,0.0,0
20616,5376287042.0,17.284949907033244,1
20631,2651500.0,16.089817362508928,1
20638,30827500.0,15.360123401543259,1
20650,3982925.0,17.173169063278447,1
20651,139107006.0,0.0,0
20652,404953270.0,14.844988179378603,1
20654,1860285708.0,19.075115817197148,1
20658,17049527.0,15.181231224592063,1
20660,295749129.0,12.224644123115606,1
20662,33566582.0,14.267313937920203,1
20667,1306368.0,14.384416770236424,1
20668,12620629.0,16.51512272544852,1
20672,20053794.0,14.095271843644293,1
20675,999206.0,0.0,0
20681,305050933.0,0.0,0
20682,41444174.0,0.0,0
20683,232122708.0,17.30575265354025,1
20684,27987240.0,16.02670027828722,1
20689,10606430.0,16.132680374918095,1
20690,42839428.0,18.764616062369896,1
20692,31978000.0,15.231412506543457,1
20695,6000000.0,0.0,0
20701,7738280304.0,19.931648648780342,1
20702,2171200.0,18.68781825219083,1
20703,67600.0,14.069067691722386,1
20711,450000.0,16.297065931828257,1
20716,145189050.0,0.0,0
20717,402377593.0,0.0,0
20720,46135269.0,16.67481777055658,1
20722,1867436950.0,0.0,0
20723,1000000.0,0.0,0
20725,24027135.0,13.989816743995096,1
20727,23322000.0,14.963697147730525,1
20733,135000.0,16.819671510196248,1
20738,32896660.0,14.658117719921027,1
20741,357769820.0,18.89950978319866,1
20743,499539436.0,0.0,0
20747,150748718.0,17.050070737752527,1
20754,1489895.0,14.03323706354371,1
20757,2352721174.0,0.0,0
20759,5488426.0,15.22316050657987,1
20763,311594500.0,18.056993413458237,1
20765,444640.0,0.0,0
20766,10124039.0,14.444065882631042,1
20769,65238000.0,15.323834923587869,1
20772,55416772.0,0.0,0
20776,3808000.0,13.383893447874891,1
20777,3998800.0,18.136640458802606,1
20788,174994.0,16.5858444900743,1
20789,600000.0,13.817954568934883,1
20790,409175000.0,0.0,0
20795,344592357.0,0.0,0
20803,7697375507.0,17.98046692715647,1
20804,153400.0,16.170361387370825,1
20807,21507901.0,13.95718979159611,1
20813,9740035200.0,14.118123852839426,1
20819,419841435.0,16.697612268650815,1
20822,935000.0,17.686149994552153,1
20826,18408000.0,16.994908609442042,1
20832,90515800.0,15.939857704864963,1
20837,17872200.0,12.04364782925067,1
20838,54958656.0,13.67534693492624,1
20855,121421627.0,17.174820029998234,1
20856,40302779.0,18.776987077962804,1
20857,6457500.0,15.63857810761577,1
20863,1870000.0,17.530178243770916,1
20874,986024834.0,0.0,0
20876,26617207.0,0.0,0
20879,3000000.0,16.09078529506571,1
20881,80205.0,18.762607584280516,1
20886,4940000.0,14.819772239624124,1
20887,663761332.0,0.0,0
20888,1567435.0,18.622394525211327,1
20890,103083095.0,0.0,0
20891,53413113.0,15.220106911186436,1
20898,93306500.0,15.777940360212305,1
20918,1000000.0,14.982751118327574,1
20921,4695833.0,13.4698772869135,1
20923,50708149.0,17.51041497548003,1
20926,14420260.0,14.603832454608295,1
20928,296000.0,17.27520374024735,1
20937,724867034.0,0.0,0
20939,438236985.0,0.0,0
20940,5428000.0,0.0,0
20944,45571537.0,0.0,0
20945,653340.0,0.0,0
20946,1114540.0,15.759732282432676,1
20953,185591537.0,15.312687311082685,1
20957,4475360.0,17.050047307853553,1
20961,22972250.0,0.0,0
20966,49229285.0,15.304054826813562,1
20970,96382695.0,17.309744567171414,1
20975,217898706.0,14.650245404555555,1
20978,4244163895.0,16.325694689923488,1
20980,4747176.0,14.195748110425539,1
20982,6823579065.0,16.75082816890885,1
20988,84562096.0,16.02973580155193,1
20989,18700000.0,14.863721435100805,1
20997,15977548.0,15.74261731175333,1
20998,558975389.0,0.0,0
21006,23968329.0,12.35710991228436,1
21009,65307371.0,17.62195404597768,1
21011,26486156.0,14.518673413777051,1
21014,163068501.0,13.150908073380881,1
21018,80945594.0,17.018919545599015,1
21020,82791763.0,17.28748213472511,1
21023,1919609154.0,19.424360192614525,1
21027,1318283.0,18.88291890610337,1
21031,7556936.0,16.29242048569548,1
21035,213292540.0,0.0,0
21038,68754083.0,14.02999432131649,1
21042,36263146.0,12.81790944025204,1
21045,3263556.0,17.102519797091848,1
21046,559996.0,16.667497857393162,1
21050,1884672.0,14.363952724274233,1
21055,2976212559.0,0.0,0
21057,4769569463.0,0.0,0
21058,843056190.0,20.131567673096747,1
21062,1656696599.0,12.086297627192993,1
21063,252954360.0,16.192330107969642,1
21071,494976104.0,16.596640822150267,1
21073,110571277.0,0.0,0
21074,734446.0,16.03741398085843,1
21075,2001426587.0,0.0,0
21083,1387389869.0,15.692306093428488,1
21095,24511724.0,0.0,0
21097,109480674.0,15.550302065803395,1
21098,2843000.0,13.650403576464829,1
21109,1346202530.0,17.79519823053971,1
21114,28587978.0,12.242192401836533,1
21117,202652815.0,0.0,0
21121,105432085.0,16.200740048223608,1
21126,29067362.0,14.50722821724538,1
21128,184743021.0,14.581918887939038,1
21132,39294000.0,14.917198445459075,1
21133,224003.0,15.766361907726989,1
21134,16837105.0,14.758783182465525,1
21137,897012357.0,0.0,0
21143,40667890.0,15.821384673676665,1
21149,84828915.0,15.679591463965455,1
21156,563154497.0,12.730475677709851,1
21157,5416758.0,7.496097345175956,1
21161,7600000.0,17.642557031065067,1
21164,2390000.0,14.918279860929928,1
21166,25361697.0,14.883577037459712,1
21171,292375403.0,0.0,0
21178,82686088.0,17.446299934963015,1
21180,12381758.0,18.694723076644106,1
21184,1999158.0,14.9444887664326,1
21185,80413974.0,16.212923168845574,1
21186,134423274.0,15.140073919832867,1
21201,259611562.0,18.292121836577707,1
21202,64677286.0,16.113688353073382,1
21204,1445200.0,19.197983871973893,1
21206,837613.0,13.67640135251001,1
21212,38192722.0,15.376680699757678,1
21213,155425604.0,16.97908460202931,1
21220,27700000.0,17.339520557553758,1
21222,54183960.0,0.0,0
21223,373100123.0,15.552714047610278,1
21224,30336717.0,16.766593940427974,1
21229,12862359.0,14.068687362057366,1
21231,16389501.0,0.0,0
21241,2596000.0,14.633917200368824,1
21245,428972.0,14.196965037544727,1
21263,590000.0,17.14608806671876,1
21273,2320000.0,0.0,0
21274,4153600.0,16.058148811895247,1
21280,790880.0,16.736227162917356,1
21289,47220901.0,13.835286714321866,1
21291,22560774.0,0.0,0
21294,3731583.0,16.994290457993156,1
21295,182872607.0,0.0,0
21296,3520272.0,0.0,0
21298,282969670.0,0.0,0
21300,98017524.0,15.497566948091494,1
21304,243400497.0,16.718995297024293,1
21305,57200237.0,0.0,0
21317,3959632.0,15.80978275234834,1
21326,162291790.0,0.0,0
21335,263604073.0,0.0,0
21336,488520.0,17.762915996688122,1
21346,48485369.0,14.75423535382698,1
21350,1499400.0,16.29013696331694,1
21351,178345836.0,14.501798769484534,1
21353,15765030.0,17.269793152568532,1
21355,55510827.0,15.951775624081527,1
21359,868000.0,16.53875684481094,1
21360,259834387.0,0.0,0
21361,15345540.0,15.729523647469607,1
21366,95003.0,15.546188634405251,1
21376,1100188.0,0.0,0
21377,14784125.0,19.835450150358408,1
21378,1620965.0,12.815917018393993,1
21379,11605208.0,14.386651673417964,1
21391,594991219.0,0.0,0
21393,15800058.0,0.0,0
21398,16240000.0,13.514098661364116,1
21399,5139903.0,0.0,0
21412,442500.0,15.695601213406034,1
21416,597001110.0,17.230998080789508,1
21419,977735970.0,14.481712966726134,1
21421,81420.0,15.768283106800384,1
21425,57107838.0,0.0,0
21433,14999810.0,12.602059644604228,1
21438,395001898.0,0.0,0
21443,1403398.0,0.0,0
21445,17348850.0,14.339402642502598,1
21448,106103058.0,0.0,0
21451,51623820.0,17.198092441413607,1
21454,284280725.0,19.126535006488407,1
21455,224717760.0,17.72201289249316,1
21457,510000.0,0.0,0
21460,454402179.0,13.750505794819455,1
21461,4437177168.0,12.266471359478409,1
21465,20154689.0,15.61936821476542,1
21466,58368123.0,0.0,0
21467,16486940.0,13.122539361918145,1
21470,96757180.0,15.964602454941206,1
21478,224954347.0,0.0,0
21481,1167536.0,15.799872030862213,1
21483,994279220.0,0.0,0
21488,1842004.0,16.68193485057884,1
21489,392102.0,0.0,0
21490,268568000.0,0.0,0
21497,15345503.0,13.521214662321976,1
21500,2909880.0,16.70743560887599,1
21505,909446.0,19.87755533437325,1
21507,317700404.0,18.520469724393013,1
21516,72896039.0,15.17780649673798,1
21517,131369411.0,15.956540139577179,1
21519,973417057.0,0.0,0
21521,112453171.0,0.0,0
21523,12588678.0,23.591333824637914,1
21524,32284100.0,16.671116425234207,1
21525,156942841.0,17.644756510802782,1
21540,114052523.0,16.00905793824639,1
21541,13328705.0,14.785649497653324,1
21542,41381446.0,16.4904486887718,1
21544,927765832.0,17.085029001576537,1
21548,24222921.0,0.0,0
21551,566400.0,15.578610573748724,1
21553,890335.0,11.154133997059736,1
21556,35132696.0,16.827714328520113,1
21560,83739348.0,0.0,0
21562,48966526.0,0.0,0
21563,13586941.0,16.227606701218196,1
21566,220626022.0,0.0,0
21567,590000.0,16.427937496923665,1
21570,139881010.0,14.214603406281409,1
21572,11864395362.0,16.754173254908647,1
21573,1961000.0,0.0,0
21576,853431323.0,13.817422728600173,1
21579,669941854.0,17.655403526142823,1
21581,207715679.0,0.0,0
21582,921231921.0,17.486216850980608,1
21583,118000.0,15.000463526532776,1
21592,428654050.0,0.0,0
21606,28620490.0,10.965695159310437,1
21607,130368971.0,0.0,0
21609,947768590.0,17.660180161526114,1
21615,14112000.0,16.90832108372462,1
21621,36589490.0,16.888540991749288,1
21623,3121167496.0,17.5964549773198,1
21625,65044382.0,14.826653546630194,1
21633,1792000.0,14.993451761154653,1
21636,152212188.0,15.935094503294792,1
21643,16145566.0,0.0,0
21645,11256000.0,0.0,0
21650,2462825222.0,0.0,0
21651,30018799.0,15.351169090406179,1
21653,9661876617.0,0.0,0
21654,799279668.0,0.0,0
21655,210609994.0,18.02772828511433,1
21657,281820202.0,15.603041432608194,1
21660,5600000.0,16.924618390726668,1
21661,15157406.0,15.137363459902597,1
21664,5900000.0,16.282330202933874,1
21672,568824344.0,15.78683932777924,1
21681,98414102.0,0.0,0
21686,1038031367.0,18.238972507039314,1
21688,3962155.0,18.146580262726363,1
21692,1840800.0,14.984502711354914,1
21697,28011951.0,16.016449008107244,1
21703,14045436.0,13.339971637219861,1
21705,75000000.0,0.0,0
21706,156283394.0,13.670960973096935,1
21707,138498653.0,0.0,0
21723,3304000.0,15.719199221764086,1
21724,1296000.0,17.762520847447327,1
21729,240867776.0,15.786798520346382,1
21731,6589894.0,16.087820034867107,1
21738,511073973.0,0.0,0
21740,33509336.0,0.0,0
21741,708623298.0,17.151446561735302,1
21743,55314800.0,13.704619219911738,1
21747,27268974.0,16.826806782422153,1
21755,9410438617.0,0.0,0
21756,220443901.0,16.89696767294247,1
21759,122789807.0,17.549382952099148,1
21762,1353387541.0,0.0,0
21764,8910900.0,0.0,0
21774,635986062.0,0.0,0
21779,33405473.0,0.0,0
21780,69525728.0,16.017524868415133,1
21787,8395500.0,17.32724424773169,1
21788,135996216.0,16.636351859424398,1
21789,3540000.0,18.014487545851,1
21793,15393864.0,0.0,0
21798,105290809.0,0.0,0
21799,36003208.0,15.518805959194234,1
21804,645015968.0,17.926925275849843,1
21805,895552.0,13.962427710226764,1
21807,3981799.0,14.014313054884285,1
21813,4547500.0,11.412065915859179,1
21818,27851237.0,17.827461465089158,1
21819,1580880.0,15.320048071093007,1
21825,2870915356.0,0.0,0
21832,14926605.0,15.962736674768275,1
21835,32965940.0,10.731253034820835,1
21838,4726558.0,0.0,0
21841,16874000.0,0.0,0
21842,18249769.0,13.181358436910903,1
21846,5050000.0,0.0,0
21850,3050000.0,15.805839698867132,1
21854,927220.0,15.0145074027121,1
21855,1988760.0,16.561166065588665,1
21857,60729949.0,0.0,0
21859,900000.0,14.372452488613016,1
21864,48074561.0,16.11050471254849,1
21866,30600000.0,0.0,0
21868,100549224.0,0.0,0
21872,205511138.0,0.0,0
21877,5492530.0,0.0,0
21882,753259272.0,16.321970752278247,1
21893,12426320.0,15.159169301777222,1
21908,79408544.0,0.0,0
21916,4484000.0,15.105134589695632,1
21918,55541067.0,15.535155502698329,1
21923,372172930.0,0.0,0
21926,244317280.0,17.14598339108042,1
21947,972947065.0,15.470401644432812,1
21948,2795688852.0,0.0,0
21955,46000000.0,16.682421187737262,1
21956,50339640.0,0.0,0
21961,165098438.0,0.0,0
21962,114402742.0,13.760501949283436,1
21966,5849850.0,13.008468771994748,1
21968,107187539.0,0.0,0
21973,66667960.0,15.454917673850716,1
21975,2250000.0,0.0,0
21979,499364160.0,0.0,0
21980,75822635.0,15.910315353172562,1
21981,1026000.0,16.396928559799687,1
21984,87429937.0,0.0,0
21987,1792000.0,17.195585319522937,1
21990,800634.0,16.987999684024786,1
21991,164724195.0,15.844021108038032,1
21992,29580000.0,0.0,0
22000,172810486.0,18.095304447070337,1
22006,346890180.0,14.642345618903894,1
22014,1125651430.0,18.37963694358501,1
22022,41503050.0,0.0,0
22024,14575300.0,0.0,0
22029,87265522.0,15.148596107053013,1
