,CTR_OBLDIR,CTR_OBLACP,CTR_OBLRES,CTR_OBLFOP,CTR_OBLTFP,CTR_OBLDCO,CTR_OBLTVA,CTR_OBLTCL,target,GROUP
19329,4,2,2,2,2,1,2,3,14.759348750299209,1
19330,4,2,2,2,2,1,2,3,16.861116598853858,1
19331,4,2,2,2,2,1,2,3,18.98660477019113,1
19332,4,2,2,2,2,1,2,3,14.643248070274744,1
19333,4,2,2,2,2,1,2,3,13.721100972503095,1
19334,4,1,2,2,2,1,2,3,0.0,0
19335,8,2,2,2,2,1,2,3,14.071333474388346,1
19336,8,2,2,2,2,1,2,3,14.41016249177512,1
19337,4,2,2,2,2,1,2,3,11.778637963993013,1
19338,4,2,2,2,2,1,2,3,18.122490062305726,1
19339,8,2,2,2,2,1,2,3,17.11163441981839,1
19340,8,2,2,2,2,1,2,3,15.892086372367304,1
19341,4,2,2,2,2,1,2,3,16.426898378784358,1
19342,8,2,2,2,2,1,2,3,14.79678646121293,1
19343,8,2,1,1,1,1,2,3,15.070004883937779,1
19344,4,2,1,1,1,1,2,3,17.74077058616142,1
19345,4,2,2,2,2,1,2,3,16.922480134981466,1
19346,4,2,2,2,2,1,2,3,14.226660808316266,1
19347,4,2,2,2,2,1,2,3,16.23587877550359,1
19348,4,2,2,2,2,1,2,3,15.637193326103684,1
19349,4,2,2,2,2,1,2,3,0.0,0
19350,6,1,2,1,2,1,3,3,0.0,0
19351,4,2,2,2,2,1,2,3,0.0,0
19352,4,2,2,2,2,1,2,3,0.0,0
19353,4,2,2,2,2,1,2,3,18.11568659859745,1
19354,4,2,2,2,2,1,2,3,15.662959826108073,1
19355,4,2,2,2,2,1,2,3,0.0,0
19356,4,2,2,2,2,1,2,3,18.620165016802552,1
19357,8,2,2,2,2,1,2,3,14.35450780869668,1
19358,4,2,2,2,2,1,2,3,14.971211183942955,1
19359,4,2,2,2,2,1,2,3,14.130653359454055,1
19360,6,2,2,1,1,1,3,3,0.0,0
19361,4,2,2,2,2,1,2,3,13.686511734852154,1
19362,4,2,2,2,2,1,2,3,17.559939045448765,1
19363,4,2,2,2,2,1,2,3,0.0,0
19364,4,2,2,2,2,1,2,3,16.24440692867094,1
19365,4,2,2,2,2,1,2,3,12.958730886951153,1
19366,4,2,2,2,2,1,2,3,14.520135614956637,1
19367,6,1,2,1,2,1,3,3,14.417919242629866,1
19368,4,2,2,2,2,1,2,3,16.183693017571112,1
19369,4,2,2,2,2,1,2,3,18.136447291502336,1
19370,4,2,2,2,2,1,2,3,13.516700127724647,1
19371,4,2,2,2,2,1,2,3,0.0,0
19372,4,2,2,2,2,1,2,3,0.0,0
19373,4,2,2,2,2,1,2,3,16.89087322343211,1
19374,4,2,2,2,2,1,2,3,21.01337373370579,1
19375,6,1,2,1,2,1,3,3,0.0,0
19376,4,2,2,2,2,1,2,3,15.763839208656806,1
19377,6,1,2,1,2,1,3,3,0.0,0
19378,4,2,2,2,2,1,2,3,14.695385407467072,1
19379,4,2,2,2,2,1,2,3,19.35359440618134,1
19380,4,2,2,2,2,1,2,3,0.0,0
19381,4,2,2,2,2,1,2,3,0.0,0
19382,4,2,2,2,2,1,2,3,0.0,0
19383,4,2,2,2,2,1,2,3,14.646727380200751,1
19384,4,2,2,2,2,1,2,3,15.543263631117767,1
19385,4,2,2,2,2,1,2,3,19.719015552342405,1
19386,4,2,2,2,2,1,2,3,16.570863404730222,1
19387,4,2,2,2,2,1,2,3,13.878727581308146,1
19388,4,2,2,2,2,1,2,3,12.283639984312215,1
19389,4,2,2,2,2,1,2,3,0.0,0
19390,4,2,2,2,2,1,2,3,17.813813034270773,1
19391,4,2,2,2,2,1,2,3,0.0,0
19392,4,2,2,2,2,1,2,3,15.777584649495106,1
19393,5,1,2,2,2,1,2,3,14.536584141165056,1
19394,4,2,2,2,2,1,2,3,18.129918078007872,1
19395,4,2,2,2,2,1,2,3,0.0,0
19396,4,2,2,2,2,1,2,3,0.0,0
19397,4,2,2,2,2,1,2,3,16.529134728926476,1
19398,8,2,1,1,1,1,2,3,12.908692320025132,1
19399,4,2,2,2,2,1,2,3,14.995968543328535,1
19400,4,2,2,1,1,1,2,3,0.6931471805599453,1
19401,4,2,2,2,2,1,2,3,16.01006836039284,1
19402,4,2,2,2,2,1,2,3,14.987102825698182,1
19403,4,2,2,2,2,1,2,3,15.486132559213369,1
19404,4,2,2,2,2,1,2,3,13.242614475997314,1
19405,6,1,2,1,2,1,3,3,11.664796405307865,1
19406,8,2,2,2,2,1,2,3,13.758567650312965,1
19407,4,2,2,2,2,1,2,3,18.487394871740566,1
19408,4,2,2,2,2,1,2,3,16.58005488564983,1
19409,4,2,2,2,2,1,2,3,17.962405301860066,1
19410,4,2,2,2,2,1,2,3,0.0,0
19411,4,2,2,2,2,1,2,3,17.4458765305486,1
19412,4,2,2,2,2,1,2,3,0.0,0
19413,4,2,2,2,2,1,2,3,14.364530406686294,1
19414,4,2,2,2,2,1,2,3,11.539109647543647,1
19415,4,2,2,2,2,1,2,3,0.0,0
19416,4,2,2,2,2,1,2,3,0.0,0
19417,4,2,2,2,2,1,2,3,18.04630237214151,1
19418,6,1,2,1,2,1,3,3,0.0,0
19419,4,2,2,2,2,1,2,3,14.916641671727335,1
19420,4,2,2,2,2,1,2,3,17.329153407630884,1
19421,4,2,2,2,2,1,2,3,13.150857535443402,1
19422,4,2,2,2,2,1,2,3,16.109805381440548,1
19423,4,2,2,2,2,1,2,3,0.0,0
19424,4,2,2,2,2,1,2,3,16.46207705167502,1
19425,4,2,2,2,2,1,2,3,0.0,0
19426,4,2,2,2,2,1,2,3,18.544615529843465,1
19427,4,2,2,2,2,1,2,3,17.46050379637378,1
19428,4,2,2,2,2,1,2,3,17.83581296894333,1
19429,4,2,2,2,2,1,2,3,0.0,0
19430,8,2,2,2,2,1,2,3,13.807061968932185,1
19431,4,2,2,2,2,1,2,3,17.034559767800427,1
19432,4,2,2,2,2,1,2,3,18.37969877830408,1
19433,4,2,2,2,2,1,2,3,14.880618457456546,1
19434,6,2,2,1,1,1,3,3,21.30122276175178,1
19435,4,2,2,2,2,1,2,3,0.0,0
19436,8,2,2,2,2,1,2,3,14.985653118416893,1
19437,4,2,2,2,2,1,2,3,0.0,0
19438,4,2,2,2,2,1,2,3,16.294236898927046,1
19439,4,2,2,2,2,1,2,3,15.496226728399005,1
19440,4,2,1,2,2,1,2,3,16.812320550570405,1
19441,4,2,2,2,2,1,2,3,0.0,0
19442,4,2,2,2,2,1,2,3,0.0,0
19443,4,2,2,2,2,1,2,3,18.601143983477193,1
19444,8,2,2,2,2,1,2,3,15.20870232718068,1
19445,8,2,2,2,2,1,2,3,0.0,0
19446,4,2,2,2,2,1,2,3,15.595383832095854,1
19447,8,2,2,2,2,1,2,3,14.723374685524135,1
19448,4,2,2,2,2,1,2,3,17.887350002450273,1
19449,4,2,2,2,2,1,2,3,0.0,0
19450,4,2,2,2,2,1,2,3,13.722760199021122,1
19451,8,2,2,2,2,1,2,3,15.713982678302864,1
19452,4,2,2,2,2,1,2,3,0.0,0
19453,8,2,2,2,2,1,2,3,11.573926486527627,1
19454,4,2,2,2,2,1,2,3,15.436580950002124,1
19455,8,2,2,1,1,1,2,3,17.116260446395813,1
19456,4,2,2,2,2,2,2,3,19.944207341742686,1
19457,4,2,2,2,2,1,2,3,17.738912516842547,1
19458,4,2,2,2,2,1,2,3,16.87326074108191,1
19459,4,2,2,2,2,1,2,3,16.05260371546569,1
19460,4,2,2,2,2,1,2,3,13.745359516056807,1
19461,4,2,2,2,2,1,2,3,17.883553477968512,1
19462,4,2,2,2,2,1,2,3,15.034342319171824,1
19463,8,2,2,2,2,1,2,3,14.28996924867025,1
19464,4,2,2,2,2,1,2,3,17.24711182158071,1
19465,4,2,2,2,2,1,2,3,16.068582035160855,1
19466,4,2,2,2,2,1,2,3,15.637741681266244,1
19467,4,2,2,2,2,1,2,3,0.0,0
19468,4,2,2,2,2,1,2,3,16.632793149334294,1
19469,4,2,2,2,2,1,2,3,18.529268485510247,1
19470,4,2,2,2,2,1,2,3,14.909157539874153,1
19471,4,2,2,2,2,1,2,3,15.94535501025765,1
19472,1,1,2,2,2,1,2,1,0.0,0
19473,4,2,2,2,2,1,2,3,0.0,0
19474,4,2,1,1,1,1,2,3,0.0,0
19475,4,2,2,2,2,1,2,3,19.521010912885533,1
19476,4,2,2,2,2,1,2,3,0.0,0
19477,4,2,2,2,2,1,2,3,14.46905791351712,1
19478,4,2,2,2,2,1,2,3,13.149495937729045,1
19479,4,2,2,2,2,1,2,3,14.955038596757445,1
19480,6,1,2,1,1,1,3,3,0.0,0
19481,8,2,1,1,1,1,2,3,13.355294077941474,1
19482,4,2,2,2,2,1,2,3,15.336395250834695,1
19483,4,2,2,2,2,1,2,3,0.0,0
19484,4,2,2,2,2,1,2,3,19.50873275532112,1
19485,4,2,2,2,2,1,2,3,16.657701774166792,1
19486,8,2,2,2,2,1,2,3,13.136435893435133,1
19487,4,2,2,2,2,1,2,3,0.0,0
19488,4,2,2,2,2,1,2,3,15.118292051531078,1
19489,4,2,2,2,2,1,2,3,12.627863756237113,1
19490,4,2,2,2,2,1,2,1,0.0,0
19491,4,2,2,2,2,1,2,3,0.0,0
19492,4,2,2,2,2,1,2,3,19.165582727888204,1
19493,4,2,2,2,2,1,2,3,14.166877740627092,1
19494,4,2,2,2,2,1,2,3,0.0,0
19495,5,1,2,2,2,1,2,3,14.67672696160614,1
19496,4,2,2,2,2,1,2,3,15.980891694146695,1
19497,4,2,2,2,2,1,2,3,12.328038034054147,1
19498,8,2,2,2,2,1,2,3,12.42633204166452,1
19499,6,1,2,1,1,1,3,3,0.0,0
19500,8,2,2,2,2,1,2,3,14.001551024366982,1
19501,4,2,2,2,2,1,2,3,16.606865341039036,1
19502,4,2,2,2,2,1,2,3,0.0,0
19503,4,2,2,2,2,1,2,3,18.123558600576008,1
19504,8,2,1,1,1,1,2,3,16.026102174806482,1
19505,8,2,2,2,2,1,2,3,13.130333531178524,1
19506,4,2,2,2,2,1,2,3,14.863988529493973,1
19507,4,2,2,2,2,1,2,3,19.697812657332356,1
19508,4,2,2,2,2,1,2,3,13.659682138184767,1
19509,4,2,2,2,2,1,2,3,17.17997600688831,1
19510,4,2,2,2,2,1,2,3,17.950055849761526,1
19511,4,2,2,2,2,1,2,3,0.0,0
19512,4,2,2,2,2,1,2,3,15.441625826962731,1
19513,4,2,2,2,2,1,2,3,15.83439577237055,1
19514,4,2,2,2,2,1,2,3,15.173488260063207,1
19515,4,2,2,2,2,1,2,3,0.0,0
19516,4,2,2,2,2,1,2,3,15.162544465141227,1
19517,4,2,2,2,2,1,2,3,16.889377951672326,1
19518,4,2,2,2,2,1,2,3,11.86002672711463,1
19519,8,2,2,2,2,1,2,3,13.627224850932182,1
19520,4,2,2,2,2,1,2,3,16.784500060037608,1
19521,4,2,2,2,2,1,2,3,14.2679782016395,1
19522,4,2,2,2,2,1,2,3,16.997196575592962,1
19523,4,2,2,2,2,1,2,3,0.0,0
19524,4,2,2,2,2,1,2,3,18.3322551201142,1
19525,6,2,2,1,1,1,3,3,0.0,0
19526,4,2,2,2,2,1,2,3,16.818658269074117,1
19527,8,2,2,2,2,1,2,3,15.620391397588255,1
19528,4,2,2,2,2,1,2,3,14.455635582094517,1
19529,4,2,2,2,2,1,2,3,0.0,0
19530,4,2,2,2,2,1,2,3,16.980483919100045,1
19531,4,2,2,2,2,1,2,3,0.0,0
19532,4,2,2,2,2,1,2,3,16.88412073315964,1
19533,4,2,2,2,2,1,2,3,0.0,0
19534,4,2,2,2,2,1,2,3,15.78708887147902,1
19535,4,2,2,2,2,1,2,3,0.0,0
19536,4,2,2,2,2,1,2,3,15.587660681216109,1
19537,4,2,2,2,2,1,2,3,0.0,0
19538,4,2,2,2,2,1,2,3,0.0,0
19539,4,2,2,2,2,1,2,3,17.670501856818884,1
19540,4,2,2,2,2,1,2,3,0.0,0
19541,6,1,2,1,2,1,3,3,0.0,0
19542,4,2,2,2,2,1,2,3,16.33918373123858,1
19543,4,2,2,2,2,1,2,1,14.501565145445976,1
19544,4,2,2,2,2,1,2,3,0.0,0
19545,4,2,2,2,2,1,2,3,18.47506680280959,1
19546,4,2,2,2,2,1,2,3,17.801853193145092,1
19547,4,2,2,2,2,1,2,3,0.0,0
19548,4,2,2,2,2,1,2,3,16.685424530661848,1
19549,4,2,2,2,2,1,2,3,0.0,0
19550,8,2,2,2,2,1,2,3,16.410476193293213,1
19551,4,2,2,2,2,1,2,3,14.272967682963223,1
19552,4,1,2,2,2,1,2,3,0.0,0
19553,4,2,2,2,2,1,2,3,0.0,0
19554,4,2,2,2,2,1,2,3,0.0,0
19555,4,1,2,2,2,1,2,3,18.310457490995127,1
19556,8,2,2,2,1,1,2,3,14.898756723481894,1
19557,4,2,2,2,2,1,2,3,13.270916132331646,1
19558,8,2,2,2,2,1,2,3,15.453160540961047,1
19559,6,1,2,1,2,1,3,3,12.100717685412473,1
19560,4,2,2,2,2,1,2,3,15.22341865043888,1
19561,4,2,2,2,2,1,2,3,14.422498362115354,1
19562,4,2,2,2,2,1,2,3,16.609174198285153,1
19563,4,2,2,2,2,1,2,3,14.531976236719984,1
19564,4,2,2,2,2,1,2,3,16.144021161753844,1
19565,4,2,2,2,2,1,2,3,15.487778658165073,1
19566,4,2,2,2,2,1,2,3,16.86386782380243,1
19567,4,2,2,2,2,1,2,3,14.761177162728062,1
19568,4,2,2,2,2,1,2,3,17.389920748559106,1
19569,4,2,2,2,2,1,2,3,17.009529801800014,1
19570,4,2,2,2,2,1,2,3,0.0,0
19571,4,2,2,2,2,1,2,3,18.622736069462647,1
19572,4,2,2,2,2,1,2,3,0.0,0
19573,4,2,2,2,2,1,2,3,0.0,0
19574,4,2,2,2,2,2,2,3,0.0,0
19575,6,1,2,1,2,1,3,3,12.442689029269214,1
19576,4,2,2,2,2,1,2,3,0.0,0
19577,4,2,2,2,2,1,2,3,0.0,0
19578,4,2,2,2,2,1,2,3,15.568857627265873,1
19579,4,2,2,2,2,1,2,3,16.70930700048349,1
19580,4,2,2,2,2,1,2,3,14.270095934481631,1
19581,4,2,2,2,2,1,2,3,0.0,0
19582,4,2,2,2,2,1,2,3,0.0,0
19583,4,2,2,2,2,1,2,3,18.643557699733144,1
19584,4,2,2,2,2,1,2,3,0.0,0
19585,4,2,2,2,2,1,2,3,0.0,0
19586,4,2,2,2,2,1,2,3,0.0,0
19587,8,2,2,2,2,1,2,3,15.663639018409105,1
19588,4,2,2,2,2,1,2,3,16.941235514037217,1
19589,4,2,2,2,2,1,2,3,15.626992585923631,1
19590,4,2,2,2,2,1,2,3,0.0,0
19591,4,2,2,2,2,1,2,3,15.494953336312852,1
19592,4,2,2,2,2,1,2,3,15.454684538480802,1
19593,8,2,1,1,1,1,2,3,12.299034615902045,1
19594,4,2,2,2,2,1,2,3,0.0,0
19595,4,2,2,2,2,1,2,3,0.0,0
19596,4,2,2,2,2,1,2,3,15.82960284995494,1
19597,4,2,2,2,2,1,2,1,0.0,0
19598,4,2,2,2,2,1,2,3,17.672935297809733,1
19599,4,2,2,2,2,1,2,3,17.078039718919612,1
19600,4,2,2,2,2,1,2,3,16.202122135920124,1
19601,4,2,2,2,2,1,2,3,13.550395914670133,1
19602,4,2,2,2,2,1,2,3,0.0,0
19603,4,2,2,2,2,1,2,3,0.0,0
19604,6,1,2,1,2,1,3,3,0.0,0
19605,4,2,2,2,2,1,2,3,15.017560514803314,1
19606,4,2,2,2,2,1,2,3,0.0,0
19607,4,2,2,2,2,1,2,3,15.73102217516094,1
19608,8,2,2,2,2,1,2,3,15.575161350114673,1
19609,4,2,2,2,2,1,2,3,17.360218066166095,1
19610,4,2,2,2,2,1,2,3,18.22961376922603,1
19611,4,2,2,2,2,1,2,3,17.28947805057615,1
19612,8,2,2,2,2,1,2,3,13.519562415495407,1
19613,4,2,2,2,2,1,2,3,17.615668494476203,1
19614,4,2,2,2,2,1,2,3,18.122187480613718,1
19615,4,2,2,2,2,1,2,3,15.748129483021236,1
19616,4,2,2,2,2,1,2,3,18.934590062241398,1
19617,4,2,2,2,2,1,2,3,0.0,0
19618,4,2,2,2,2,1,2,3,13.313058114412199,1
19619,4,2,2,2,2,1,2,3,14.439257819919114,1
19620,4,2,2,2,2,1,2,3,13.042128984693722,1
19621,8,2,2,2,2,1,2,3,12.85840043573314,1
19622,4,2,2,2,2,1,2,3,16.95264286626982,1
19623,4,2,2,2,2,1,2,3,16.627513664505717,1
19624,4,2,2,2,2,1,2,3,16.77867857491997,1
19625,6,1,2,1,2,1,3,3,0.0,0
19626,4,2,2,2,2,1,2,3,16.481325126942366,1
19627,4,2,2,2,2,1,2,3,16.750174920838838,1
19628,4,2,2,2,2,1,2,3,0.0,0
19629,4,2,2,2,2,1,2,3,20.317541099637502,1
19630,4,2,2,2,2,1,2,3,16.494566251580707,1
19631,8,2,2,2,2,1,2,3,15.497600611916175,1
19632,4,2,2,2,2,1,2,3,0.0,0
19633,4,2,2,2,2,1,2,3,15.596100883888932,1
19634,4,2,2,2,2,1,2,3,18.817385498636625,1
19635,4,2,2,2,2,1,2,3,15.757718863644373,1
19636,4,2,2,2,2,1,2,3,0.0,0
19637,6,1,2,1,2,1,3,3,0.0,0
19638,4,2,2,2,2,1,2,3,18.175389827842228,1
19639,4,2,2,2,2,1,2,3,0.0,0
19640,4,2,2,2,2,1,2,3,13.045218799426346,1
19641,4,2,2,2,2,1,2,3,17.050677518719482,1
19642,4,2,2,2,2,1,2,3,13.68509658684234,1
19643,4,2,2,2,2,1,2,3,14.069722451203134,1
19644,6,1,2,1,2,1,3,3,18.325511234253536,1
19645,4,2,2,2,2,1,2,3,0.0,0
19646,4,2,2,2,2,1,2,3,16.25268589530145,1
19647,4,2,2,2,2,1,2,1,0.0,0
19648,4,2,2,2,2,1,2,3,0.0,0
19649,4,2,2,2,2,1,2,3,13.524393258537572,1
19650,4,2,2,2,2,1,2,3,15.19329430633933,1
19651,4,2,2,2,2,1,2,3,0.0,0
19652,4,2,2,2,2,1,2,3,17.67612723103737,1
19653,4,2,2,2,2,1,2,3,13.707661392629545,1
19654,4,2,2,2,2,1,2,3,0.0,0
19655,4,2,2,2,2,1,2,3,16.455421380393755,1
19656,8,2,2,2,2,1,2,3,14.414645366203327,1
19657,4,2,2,2,2,1,2,3,15.176160647560044,1
19658,4,2,2,2,2,1,2,3,0.0,0
19659,4,2,2,2,2,1,2,3,14.968262802099568,1
19660,4,2,2,2,2,1,2,3,16.762011304962787,1
19661,4,2,2,2,2,1,2,3,16.224697565761282,1
19662,4,2,2,2,2,1,2,3,0.0,0
19663,4,2,2,2,2,1,2,3,7.6676260915849905,1
19664,4,2,2,2,2,1,2,3,0.0,0
19665,4,2,2,2,2,1,2,3,16.001465875042207,1
19666,4,2,2,2,2,1,2,3,15.84093707840028,1
19667,4,2,2,2,2,1,2,3,0.0,0
19668,4,2,2,2,2,1,2,3,17.713399141425484,1
19669,4,2,2,2,2,1,2,3,14.428945476247588,1
19670,8,2,2,2,2,1,2,3,13.37367913901768,1
19671,4,2,2,2,2,1,2,3,17.03326267170555,1
19672,4,2,2,2,2,1,2,3,0.0,0
19673,4,2,2,2,2,1,2,3,0.0,0
19674,8,2,2,2,2,1,2,3,14.120453058472052,1
19675,4,2,2,2,2,1,2,3,16.606706830935526,1
19676,8,2,2,2,2,1,2,3,14.537297672133311,1
19677,4,2,2,2,2,1,2,3,16.370057769442635,1
19678,4,2,2,2,2,1,2,3,15.022090760072276,1
19679,4,2,2,2,2,1,2,3,13.201130194552533,1
19680,4,2,2,2,2,1,2,3,17.148950732962582,1
19681,8,2,2,2,2,1,2,3,16.069401712159078,1
19682,4,2,2,2,2,1,2,3,16.613691061591705,1
19683,4,2,2,2,2,1,2,3,0.0,0
19684,4,2,2,2,2,2,2,3,0.0,0
19685,4,2,2,2,2,1,2,3,18.913368390642873,1
19686,8,2,2,2,2,1,2,3,13.610068162695589,1
19687,4,2,2,2,2,1,2,3,16.087963194208488,1
19688,4,2,2,2,2,1,2,3,0.0,0
19689,8,2,2,2,2,1,2,3,14.421202081038446,1
19690,4,2,2,2,2,1,2,3,20.980903070432433,1
19691,4,2,2,2,2,1,2,3,0.0,0
19692,4,2,2,2,2,1,2,3,17.370635480274274,1
19693,4,2,2,2,2,1,2,3,0.0,0
19694,4,2,2,2,2,1,2,3,14.044074591882872,1
19695,4,2,2,2,2,1,2,3,18.06304342279148,1
19696,6,1,2,1,2,1,3,3,17.800678945261875,1
19697,4,2,2,2,2,1,2,3,0.0,0
19698,4,2,2,2,2,1,2,3,15.011181194469854,1
19699,4,2,2,2,2,1,2,3,17.29538346698088,1
19700,4,2,2,2,2,1,2,3,16.435007466663304,1
19701,4,2,2,2,2,1,2,3,17.774163414813327,1
19702,4,2,2,2,2,1,2,3,15.531768520417545,1
19703,4,2,2,1,1,1,2,3,19.02580930405962,1
19704,4,2,2,2,2,1,2,3,16.59725393568062,1
19705,4,2,2,2,2,1,2,3,20.096912456220128,1
19706,4,2,2,2,2,1,2,3,17.39496725668559,1
19707,8,2,2,2,2,1,2,3,13.307010561163633,1
19708,4,2,2,2,2,1,2,3,0.0,0
19709,4,2,2,2,2,1,2,3,16.805515712837437,1
19710,8,2,2,2,2,1,2,3,10.72064279743885,1
19711,4,2,2,2,2,1,2,3,16.44400977492156,1
19712,4,2,2,2,2,1,2,3,0.0,0
19713,4,2,2,2,2,1,2,3,0.0,0
19714,4,2,2,2,2,1,2,3,16.32609989915851,1
19715,4,2,2,2,2,1,2,3,16.604961190769313,1
19716,4,2,2,2,2,1,2,3,13.978768214536002,1
19717,4,2,2,2,2,1,2,3,17.641326946133162,1
19718,8,2,2,2,2,1,2,3,15.260873036057536,1
19719,4,2,2,2,2,1,2,3,0.0,0
19720,4,2,2,2,2,1,2,3,13.834209635396759,1
19721,4,2,2,2,2,1,2,3,0.0,0
19722,4,2,2,2,2,1,2,3,0.0,0
19723,4,2,2,2,2,1,2,3,19.95016757601502,1
19724,4,2,2,2,2,1,2,3,16.466668309854807,1
19725,4,2,2,2,2,1,2,3,16.992103154563335,1
19726,4,2,2,2,2,1,2,3,16.227292149815966,1
19727,4,2,2,2,2,1,2,3,14.435218388946442,1
19728,4,2,2,2,2,1,2,3,0.0,0
19729,4,2,2,2,2,1,2,3,0.0,0
19730,4,2,2,2,2,1,2,3,10.22694691636343,1
19731,4,2,2,2,2,1,2,3,15.845935422322508,1
19732,4,2,2,2,2,1,2,3,11.019759651431077,1
19733,4,1,2,2,2,1,2,3,0.0,0
19734,4,2,2,2,2,1,2,3,12.491405711224553,1
19735,4,2,2,2,2,1,2,3,17.15980105885527,1
19736,6,1,2,1,1,1,3,3,0.0,0
19737,4,2,2,2,2,1,2,3,16.49484738068679,1
19738,4,2,2,2,2,1,2,3,19.91213496034913,1
19739,4,2,2,2,2,1,2,3,0.0,0
19740,8,2,2,2,2,1,2,3,0.0,0
19741,4,2,2,2,2,1,2,3,17.003652127216217,1
19742,4,2,2,2,2,1,2,3,13.597628142571535,1
19743,4,2,2,2,2,1,2,3,16.76046682436723,1
19744,4,2,2,2,2,1,2,3,0.0,0
19745,4,2,2,2,2,1,2,3,20.392861518417238,1
19746,4,2,2,2,2,1,2,3,0.0,0
19747,8,2,1,1,1,1,2,3,13.107779548459352,1
19748,4,2,2,2,2,1,2,3,19.26519406825771,1
19749,4,2,2,2,2,1,2,3,16.325473575313996,1
19750,4,2,2,2,2,1,2,3,0.0,0
19751,4,2,2,2,2,1,2,3,15.720018186884086,1
19752,4,2,2,2,2,1,2,3,16.471585828909276,1
19753,4,2,2,2,2,1,2,3,17.519120804237215,1
19754,4,2,2,2,2,2,2,3,17.43961372934426,1
19755,4,2,2,2,2,1,2,3,16.375744198505586,1
19756,4,2,2,2,2,1,2,3,14.44104462901349,1
19757,4,2,2,2,2,1,2,3,15.806398716191554,1
19758,4,2,2,2,2,1,2,3,0.0,0
19759,4,2,2,2,2,1,2,3,13.794538166760994,1
19760,4,2,2,2,2,1,2,3,0.0,0
19761,4,2,2,2,2,1,2,3,14.822771154998849,1
19762,4,2,2,2,2,1,2,3,16.95274243719474,1
19763,4,2,2,2,2,1,2,3,0.0,0
19764,4,2,2,2,2,1,2,3,17.604823658121923,1
19765,4,2,2,2,2,1,2,3,17.118472829714893,1
19766,4,2,2,2,2,1,2,3,17.11163267957565,1
19767,4,2,2,2,2,1,2,3,15.864591083214789,1
19768,4,2,2,2,2,1,2,3,0.0,0
19769,4,2,2,2,2,1,2,3,18.992747659590016,1
19770,6,2,2,1,1,1,3,3,13.662080784887955,1
19771,6,1,2,1,2,1,3,3,0.0,0
19772,4,2,2,2,2,1,2,3,15.092080171784005,1
19773,4,2,2,2,2,1,2,3,0.0,0
19774,4,2,2,2,2,1,2,3,13.227535675350314,1
19775,4,2,1,1,1,1,2,3,15.512339008830551,1
19776,8,2,2,2,2,1,2,3,15.411439838293544,1
19777,4,2,2,2,2,1,2,3,12.381516437966964,1
19778,4,2,2,2,2,1,2,3,19.339616921547307,1
19779,4,2,2,2,2,1,2,3,16.233224589836016,1
19780,4,2,2,2,2,1,2,3,16.790960069976087,1
19781,4,2,2,2,2,1,2,3,17.867237678008628,1
19782,4,2,2,2,2,1,2,3,0.0,0
19783,4,2,2,2,2,1,2,3,14.893548982009136,1
19784,8,2,2,2,2,1,2,3,13.601984361280724,1
19785,8,2,2,2,2,1,2,3,15.66127798354858,1
19786,4,2,2,2,2,1,2,3,0.0,0
19787,4,2,2,2,2,1,2,3,15.620948219409803,1
19788,4,2,2,2,2,1,2,3,15.570294964011971,1
19789,4,2,2,2,2,1,2,3,0.0,0
19790,4,2,2,2,2,1,2,3,13.648472018634825,1
19791,4,2,2,2,2,1,2,3,14.844765980335929,1
19792,4,2,2,2,2,1,2,3,15.220384249438037,1
19793,8,2,2,2,2,1,2,3,13.741987799155199,1
19794,4,2,2,2,2,1,2,3,17.634636060740462,1
19795,4,2,2,2,2,1,2,3,17.197023465349908,1
19796,4,2,2,2,2,1,2,3,14.019777053508795,1
19797,4,2,2,2,2,1,2,3,15.599733700285652,1
19798,6,1,2,1,2,1,3,3,0.0,0
19799,4,2,2,2,2,1,2,3,16.656033182848038,1
19800,4,2,2,2,2,1,2,3,14.142970880424466,1
19801,4,2,2,2,2,1,2,3,17.712969845414733,1
19802,4,2,2,2,2,1,2,3,0.0,0
19803,4,2,2,2,2,1,2,3,15.858039251320903,1
19804,4,2,2,2,2,1,2,3,15.70451545440894,1
19805,4,2,2,2,2,1,2,3,17.806911182251106,1
19806,4,2,2,2,2,1,2,3,16.471399368694378,1
19807,8,2,2,2,2,1,2,3,15.17590001571618,1
19808,4,2,2,2,2,1,2,3,15.594001386834881,1
19809,4,2,2,2,2,1,2,3,20.09892185148599,1
19810,4,2,2,2,2,1,2,3,0.0,0
19811,4,2,2,2,2,1,2,3,13.640920237991226,1
19812,6,2,2,1,1,1,3,3,19.81568079534496,1
19813,4,2,2,2,2,1,2,3,16.004225026828998,1
19814,4,2,2,2,2,1,2,3,15.125645536533911,1
19815,4,2,2,2,2,1,2,3,13.933618874044573,1
19816,4,2,2,2,2,1,2,3,15.462146562509028,1
19817,4,2,2,2,2,1,2,3,0.0,0
19818,4,2,2,2,2,1,2,3,0.0,0
19819,4,2,2,2,2,1,2,3,18.68440675005948,1
19820,4,2,2,2,2,1,2,3,14.314456294479927,1
19821,4,2,2,2,2,1,2,3,15.874086800412064,1
19822,4,2,2,2,2,1,2,3,15.771636490614428,1
19823,4,2,2,2,2,1,2,3,13.952458980885492,1
19824,4,2,2,2,2,1,2,3,17.231371140838476,1
19825,4,2,2,2,2,1,2,3,13.993151176239689,1
19826,4,2,2,2,2,1,2,3,0.0,0
