,CTR_OFODEC,CTR_OFODEP,CTR_OFODET,CTR_OBLAUT,CTR_OBLASS,CTR_ODTIMB,CTR_OBLTHO,CTR_OBLDLI,CTR_OBLTVI,target,GROUP
19479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.955038596757445,1
19480,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.355294077941474,1
19482,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,15.336395250834695,1
19483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19484,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.50873275532112,1
19485,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.657701774166792,1
19486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.136435893435133,1
19487,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19488,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.118292051531078,1
19489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.627863756237113,1
19490,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
19491,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0
19492,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.165582727888204,1
19493,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,14.166877740627092,1
19494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.67672696160614,1
19496,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,15.980891694146695,1
19497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.328038034054147,1
19498,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.42633204166452,1
19499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.001551024366982,1
19501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.606865341039036,1
19502,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.123558600576008,1
19504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.026102174806482,1
19505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.130333531178524,1
19506,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.863988529493973,1
19507,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.697812657332356,1
19508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.659682138184767,1
19509,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.17997600688831,1
19510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17.950055849761526,1
19511,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19512,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.441625826962731,1
19513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.83439577237055,1
19514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.173488260063207,1
19515,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.162544465141227,1
19517,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.889377951672326,1
19518,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.86002672711463,1
19519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.627224850932182,1
19520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.784500060037608,1
19521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.2679782016395,1
19522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.997196575592962,1
19523,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19524,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.3322551201142,1
19525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19526,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.818658269074117,1
19527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.620391397588255,1
19528,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.455635582094517,1
19529,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19530,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.980483919100045,1
19531,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.88412073315964,1
19533,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.78708887147902,1
19535,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.587660681216109,1
19537,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19539,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.670501856818884,1
19540,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.33918373123858,1
19543,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,14.501565145445976,1
19544,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19545,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.47506680280959,1
19546,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.801853193145092,1
19547,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.685424530661848,1
19549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.410476193293213,1
19551,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.272967682963223,1
19552,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19553,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19555,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.310457490995127,1
19556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.898756723481894,1
19557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.270916132331646,1
19558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.453160540961047,1
19559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.100717685412473,1
19560,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.22341865043888,1
19561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.422498362115354,1
19562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.609174198285153,1
19563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.531976236719984,1
19564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.144021161753844,1
19565,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.487778658165073,1
19566,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,16.86386782380243,1
19567,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.761177162728062,1
19568,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.389920748559106,1
19569,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.009529801800014,1
19570,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19571,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.622736069462647,1
19572,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19573,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19574,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.442689029269214,1
19576,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19577,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19578,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.568857627265873,1
19579,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.70930700048349,1
19580,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.270095934481631,1
19581,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19583,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.643557699733144,1
19584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19586,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.663639018409105,1
19588,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,16.941235514037217,1
19589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.626992585923631,1
19590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.494953336312852,1
19592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.454684538480802,1
19593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.299034615902045,1
19594,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0
19595,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19596,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.82960284995494,1
19597,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
19598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.672935297809733,1
19599,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.078039718919612,1
19600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.202122135920124,1
19601,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.550395914670133,1
19602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19603,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19605,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.017560514803314,1
19606,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19607,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.73102217516094,1
19608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.575161350114673,1
19609,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.360218066166095,1
19610,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.22961376922603,1
19611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.28947805057615,1
19612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.519562415495407,1
19613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.615668494476203,1
19614,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.122187480613718,1
19615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.748129483021236,1
19616,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.934590062241398,1
19617,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.313058114412199,1
19619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.439257819919114,1
19620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.042128984693722,1
19621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.85840043573314,1
19622,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.95264286626982,1
19623,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.627513664505717,1
19624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.77867857491997,1
19625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.481325126942366,1
19627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.750174920838838,1
19628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19629,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.317541099637502,1
19630,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.494566251580707,1
19631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.497600611916175,1
19632,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.596100883888932,1
19634,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.817385498636625,1
19635,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.757718863644373,1
19636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19638,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.175389827842228,1
19639,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.045218799426346,1
19641,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.050677518719482,1
19642,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.68509658684234,1
19643,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.069722451203134,1
19644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.325511234253536,1
19645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0
19646,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.25268589530145,1
19647,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
19648,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.524393258537572,1
19650,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.19329430633933,1
19651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19652,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.67612723103737,1
19653,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.707661392629545,1
19654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19655,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.455421380393755,1
19656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.414645366203327,1
19657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.176160647560044,1
19658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.968262802099568,1
19660,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.762011304962787,1
19661,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.224697565761282,1
19662,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.6676260915849905,1
19664,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19665,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.001465875042207,1
19666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.84093707840028,1
19667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.713399141425484,1
19669,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.428945476247588,1
19670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.37367913901768,1
19671,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,17.03326267170555,1
19672,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19673,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.120453058472052,1
19675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.606706830935526,1
19676,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.537297672133311,1
19677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.370057769442635,1
19678,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.022090760072276,1
19679,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.201130194552533,1
19680,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.148950732962582,1
19681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.069401712159078,1
19682,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.613691061591705,1
19683,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19684,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19685,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.913368390642873,1
19686,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.610068162695589,1
19687,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,16.087963194208488,1
19688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.421202081038446,1
19690,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,20.980903070432433,1
19691,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19692,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.370635480274274,1
19693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.044074591882872,1
19695,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.06304342279148,1
19696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.800678945261875,1
19697,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19698,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.011181194469854,1
19699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.29538346698088,1
19700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.435007466663304,1
19701,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.774163414813327,1
19702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.531768520417545,1
19703,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.02580930405962,1
19704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.59725393568062,1
19705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.096912456220128,1
19706,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.39496725668559,1
19707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.307010561163633,1
19708,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.805515712837437,1
19710,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.72064279743885,1
19711,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.44400977492156,1
19712,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19713,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.32609989915851,1
19715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.604961190769313,1
19716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.978768214536002,1
19717,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.641326946133162,1
19718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.260873036057536,1
19719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.834209635396759,1
19721,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0
19722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19723,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.95016757601502,1
19724,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.466668309854807,1
19725,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.992103154563335,1
19726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.227292149815966,1
19727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.435218388946442,1
19728,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19729,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19730,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.22694691636343,1
19731,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.845935422322508,1
19732,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.019759651431077,1
19733,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19734,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.491405711224553,1
19735,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.15980105885527,1
19736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.49484738068679,1
19738,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.91213496034913,1
19739,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19740,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
19741,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.003652127216217,1
19742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.597628142571535,1
19743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.76046682436723,1
19744,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19745,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.392861518417238,1
19746,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.107779548459352,1
19748,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.26519406825771,1
19749,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.325473575313996,1
19750,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19751,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.720018186884086,1
19752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.471585828909276,1
19753,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.519120804237215,1
19754,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.43961372934426,1
19755,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.375744198505586,1
19756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.44104462901349,1
19757,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.806398716191554,1
19758,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.794538166760994,1
19760,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0
19761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.822771154998849,1
19762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.95274243719474,1
19763,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
19764,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.604823658121923,1
19765,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.118472829714893,1
19766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.11163267957565,1
19767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.864591083214789,1
19768,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
